repeat,classifier,feature_set,accuracy,macro_f1,kappa
19,svm,optimized_action,0.7913043478260869,0.7942330100998832,0.749204906860518
0,knn,optimized_action,0.7913043478260869,0.7849467429248121,0.7490680970997363
1,knn,optimized_action,0.6260869565217392,0.6231263616557734,0.5519209858644436
2,knn,optimized_action,0.6782608695652174,0.6586913787557034,0.6153498463207376
3,knn,optimized_action,0.7478260869565218,0.7546796007850296,0.6978071765132294
4,knn,optimized_action,0.7478260869565218,0.7473355842230616,0.697423335147886
5,knn,optimized_action,0.7130434782608696,0.706514828852136,0.6561877151657909
6,knn,optimized_action,0.7217391304347827,0.7202994267419812,0.6666364706948094
7,knn,optimized_action,0.6956521739130435,0.6870023995261186,0.6358454718176061
8,knn,optimized_action,0.6347826086956522,0.5980199510634293,0.5620239390642001
9,knn,optimized_action,0.7217391304347827,0.729507809696489,0.6662131519274377
10,knn,optimized_action,0.5826086956521739,0.5862638152758947,0.499455930359086
11,knn,optimized_action,0.7043478260869566,0.7015439912304583,0.6452549446561423
12,knn,optimized_action,0.6,0.5867120653250221,0.5209635062935796
13,knn,optimized_action,0.6869565217391305,0.6772907294646425,0.6247620774041511
14,knn,optimized_action,0.6521739130434783,0.6361464125880237,0.5840491907044036
15,knn,optimized_action,0.5565217391304348,0.5669155693481615,0.4677858439201451
16,knn,optimized_action,0.6434782608695652,0.6486798974909113,0.5716751453488373
17,knn,optimized_action,0.6,0.5782532734812013,0.5209201231660932
18,knn,optimized_action,0.7565217391304347,0.7524447524447524,0.7066593787009201
19,knn,optimized_action,0.7478260869565218,0.7382213608957796,0.6969559291231259
0,rf,optimized_action,0.8521739130434782,0.8466575641721562,0.8225630785986567
1,rf,optimized_action,0.7739130434782608,0.7752175541649224,0.729093050647821
2,rf,optimized_action,0.782608695652174,0.7771075204727736,0.7396776530242666
3,rf,optimized_action,0.8,0.8011972498814605,0.7600907029478458
4,rf,optimized_action,0.7391304347826086,0.7347999469652929,0.6872166817769718
5,rf,optimized_action,0.808695652173913,0.8005127128309383,0.7710821570756425
6,rf,optimized_action,0.7739130434782608,0.7705422091814903,0.7290439510647939
7,rf,optimized_action,0.8260869565217391,0.8191910157533505,0.7917986783742192
8,rf,optimized_action,0.6347826086956522,0.611616378283045,0.5614672235336844
9,rf,optimized_action,0.8347826086956521,0.8384934864206933,0.8018679724338048
10,rf,optimized_action,0.6695652173913044,0.6496076648177296,0.6045606732422405
11,rf,optimized_action,0.8347826086956521,0.8366798116798116,0.8017241379310345
12,rf,optimized_action,0.7217391304347827,0.7219798195407953,0.6660617059891107
13,rf,optimized_action,0.7652173913043478,0.7610517982786309,0.7188264058679708
14,rf,optimized_action,0.7304347826086957,0.7263853698636308,0.6773755656108598
15,rf,optimized_action,0.7739130434782608,0.7763098464317976,0.7291421324395326
16,rf,optimized_action,0.7565217391304347,0.7513947470301771,0.7079629965536005
