repeat,shot,num_train,num_test,classifier,feature_set,condition,accuracy,macro_f1,kappa
7,3,18,115,knn,corrected,clean,0.6434782608695652,0.6222307104660046,0.5717918445191172
7,3,18,115,knn,corrected,occluded,0.6173913043478261,0.6266413148002448,0.5403343023255813
7,3,18,115,rf,corrected,clean,0.808695652173913,0.8048477719209427,0.7703757487747322
7,3,18,115,rf,corrected,occluded,0.7304347826086957,0.733932031219409,0.6764385550916682
7,3,18,115,mlp,corrected,clean,0.6521739130434783,0.629469696969697,0.5812852721645732
7,3,18,115,mlp,corrected,occluded,0.5217391304347826,0.5281048653560093,0.42468619246861916
7,3,18,115,svm,optimized_action,clean,0.7043478260869566,0.6957499150738684,0.644027676620539
7,3,18,115,svm,optimized_action,occluded,0.5826086956521739,0.5870899470899471,0.4970387243735762
7,3,18,115,knn,optimized_action,clean,0.6521739130434783,0.6431780208095997,0.5825771324863884
7,3,18,115,knn,optimized_action,occluded,0.6695652173913044,0.682828303777781,0.6027272727272728
7,3,18,115,rf,optimized_action,clean,0.8,0.8040145963603567,0.7597638510445051
7,3,18,115,rf,optimized_action,occluded,0.7391304347826086,0.7448444960640082,0.6867907399001362
7,3,18,115,mlp,optimized_action,clean,0.7043478260869566,0.7057191628720338,0.6439304252800292
7,3,18,115,mlp,optimized_action,occluded,0.5652173913043478,0.5699093526299409,0.4774627408215195
7,3,18,115,svm,optimized_full,clean,0.3826086956521739,0.37467595757069444,0.25064243759177685
7,3,18,115,svm,optimized_full,occluded,0.4,0.3772591171713979,0.27155053704213716
7,3,18,115,knn,optimized_full,clean,0.3652173913043478,0.35472088821649433,0.23080447132123882
7,3,18,115,knn,optimized_full,occluded,0.3739130434782609,0.3661103602280072,0.24154987633965386
7,3,18,115,rf,optimized_full,clean,0.4434782608695652,0.42074635909651265,0.329140461215933
7,3,18,115,rf,optimized_full,occluded,0.3826086956521739,0.35681314606220743,0.2535198390930701
7,3,18,115,mlp,optimized_full,clean,0.34782608695652173,0.3188285291943828,0.2071881606765329
7,3,18,115,mlp,optimized_full,occluded,0.3217391304347826,0.292084712672948,0.17539988968560394
8,3,18,115,svm,raw,clean,0.3652173913043478,0.3481407971029144,0.23619324902192695
8,3,18,115,svm,raw,occluded,0.3565217391304348,0.3401215805471125,0.2256596906278434
8,3,18,115,knn,raw,clean,0.3739130434782609,0.36310264199464765,0.24624487938097406
8,3,18,115,knn,raw,occluded,0.3652173913043478,0.35239098989079043,0.23549767780712139
8,3,18,115,rf,raw,clean,0.4260869565217391,0.40094666129809714,0.3084282460136675
8,3,18,115,rf,raw,occluded,0.4260869565217391,0.4022314606601411,0.3083021963000091
8,3,18,115,mlp,raw,clean,0.3739130434782609,0.37613530549577057,0.24610762086861526
8,3,18,115,mlp,raw,occluded,0.3652173913043478,0.36813066479947093,0.23521909447025613
8,3,18,115,svm,raw_pca17,clean,0.6347826086956522,0.6339629524222549,0.5621827411167513
8,3,18,115,svm,raw_pca17,occluded,0.6,0.6032434296070294,0.519047186107828
8,3,18,115,knn,raw_pca17,clean,0.6173913043478261,0.6005104996557412,0.5412511332728922
8,3,18,115,knn,raw_pca17,occluded,0.5217391304347826,0.48889819857561784,0.42640790786251936
8,3,18,115,rf,raw_pca17,clean,0.6695652173913044,0.666746570423041,0.6039514228747509
8,3,18,115,rf,raw_pca17,occluded,0.6521739130434783,0.6501159053790633,0.5832200779197245
8,3,18,115,mlp,raw_pca17,clean,0.6869565217391305,0.6616565545136973,0.6253732693873858
8,3,18,115,mlp,raw_pca17,occluded,0.5304347826086957,0.5057636077372919,0.4369900271985494
8,3,18,115,svm,corrected,clean,0.7739130434782608,0.7790018317352212,0.7284780239738466
8,3,18,115,svm,corrected,occluded,0.6521739130434783,0.6545205079687838,0.5809801421023866
8,3,18,115,knn,corrected,clean,0.591304347826087,0.5571482599678088,0.5102392171076477
8,3,18,115,knn,corrected,occluded,0.5739130434782609,0.56976386069128,0.48944459545166263
8,3,18,115,rf,corrected,clean,0.8260869565217391,0.8258830179561887,0.7915344874467507
8,3,18,115,rf,corrected,occluded,0.8347826086956521,0.8334074912701356,0.8019936565473493
8,3,18,115,mlp,corrected,clean,0.808695652173913,0.8073573954192331,0.7706879361914257
8,3,18,115,mlp,corrected,occluded,0.6608695652173913,0.6602719749670575,0.5937867946743954
8,3,18,115,svm,optimized_action,clean,0.6956521739130435,0.6955962521853994,0.6341241705299518
8,3,18,115,svm,optimized_action,occluded,0.5652173913043478,0.5574762820776911,0.47627288459786865
8,3,18,115,knn,optimized_action,clean,0.6173913043478261,0.5797261083114474,0.5415005436752447
8,3,18,115,knn,optimized_action,occluded,0.6173913043478261,0.6181848981141956,0.541209538489437
8,3,18,115,rf,optimized_action,clean,0.8347826086956521,0.8353205789738297,0.8017601161313737
8,3,18,115,rf,optimized_action,occluded,0.8347826086956521,0.8335771043088117,0.8020474723681827
8,3,18,115,mlp,optimized_action,clean,0.7913043478260869,0.7854174026988782,0.7497733454215775
8,3,18,115,mlp,optimized_action,occluded,0.6608695652173913,0.656061722934788,0.5938235826842964
8,3,18,115,svm,optimized_full,clean,0.5217391304347826,0.5007833436404865,0.42671984047856437
8,3,18,115,svm,optimized_full,occluded,0.4260869565217391,0.41006036006036,0.3114397169554569
8,3,18,115,knn,optimized_full,clean,0.4956521739130435,0.5008882428940569,0.3942421215148487
8,3,18,115,knn,optimized_full,occluded,0.4608695652173913,0.46865044416863516,0.35099217185508824
8,3,18,115,rf,optimized_full,clean,0.5652173913043478,0.5465754943668847,0.4779371708734339
8,3,18,115,rf,optimized_full,occluded,0.5130434782608696,0.5026077497007729,0.41523653863615717
8,3,18,115,mlp,optimized_full,clean,0.4956521739130435,0.48826638016396445,0.39391185824625174
8,3,18,115,mlp,optimized_full,occluded,0.4956521739130435,0.491963267300709,0.39363636363636356
9,3,18,115,svm,raw,clean,0.33043478260869563,0.3300689190933094,0.1954388515355262
9,3,18,115,svm,raw,occluded,0.3217391304347826,0.3210261195757225,0.185655923740354
9,3,18,115,knn,raw,clean,0.30434782608695654,0.30305542364365895,0.16772209155056994
9,3,18,115,knn,raw,occluded,0.28695652173913044,0.2870550220293794,0.14745502214989592
9,3,18,115,rf,raw,clean,0.43478260869565216,0.4231900543531805,0.32076328941390275
9,3,18,115,rf,raw,occluded,0.4608695652173913,0.447512471425515,0.35234807884458164
9,3,18,115,mlp,raw,clean,0.3652173913043478,0.36170055997642203,0.2386868595266164
9,3,18,115,mlp,raw,occluded,0.3652173913043478,0.36298950018465087,0.23834149882054068
9,3,18,115,svm,raw_pca17,clean,0.5652173913043478,0.5727727406752174,0.4760820045558086
9,3,18,115,svm,raw_pca17,occluded,0.5043478260869565,0.4991594740096819,0.4028423066411587
9,3,18,115,knn,raw_pca17,clean,0.5826086956521739,0.5733597528655668,0.4993197278911564
9,3,18,115,knn,raw_pca17,occluded,0.5478260869565217,0.5387910579548211,0.45651186040170877
9,3,18,115,rf,raw_pca17,clean,0.7739130434782608,0.7745049216321447,0.7286997550131566
9,3,18,115,rf,raw_pca17,occluded,0.7217391304347827,0.7263858691959819,0.6661828737300435
9,3,18,115,mlp,raw_pca17,clean,0.6521739130434783,0.6460126177432872,0.5815899581589957
9,3,18,115,mlp,raw_pca17,occluded,0.6086956521739131,0.5891373237920553,0.529630976186148
9,3,18,115,svm,corrected,clean,0.6956521739130435,0.692155756241343,0.634090909090909
9,3,18,115,svm,corrected,occluded,0.5739130434782609,0.5728774779820314,0.4867006740754236
9,3,18,115,knn,corrected,clean,0.6086956521739131,0.5796852329531151,0.5318436764971955
9,3,18,115,knn,corrected,occluded,0.5130434782608696,0.48914151590137295,0.41803723115850366
9,3,18,115,rf,corrected,clean,0.7391304347826086,0.7432150529069657,0.6868760210564531
9,3,18,115,rf,corrected,occluded,0.7304347826086957,0.737297473481684,0.6766146589259796
9,3,18,115,mlp,corrected,clean,0.7304347826086957,0.720104739716406,0.6772879514800398
9,3,18,115,mlp,corrected,occluded,0.591304347826087,0.5904050507097821,0.5104166666666665
9,3,18,115,svm,optimized_action,clean,0.7130434782608696,0.7119997538089193,0.6554072459820213
9,3,18,115,svm,optimized_action,occluded,0.5652173913043478,0.5724030871089695,0.4758432087511394
9,3,18,115,knn,optimized_action,clean,0.5652173913043478,0.5609778436297065,0.4790250973996557
9,3,18,115,knn,optimized_action,occluded,0.5304347826086957,0.5174386545354287,0.4379073135409124
9,3,18,115,rf,optimized_action,clean,0.7391304347826086,0.7439522889773204,0.6864206507907653
9,3,18,115,rf,optimized_action,occluded,0.7391304347826086,0.7482273177067227,0.6872450367147132
9,3,18,115,mlp,optimized_action,clean,0.7304347826086957,0.7283718991036064,0.6767319550235763
9,3,18,115,mlp,optimized_action,occluded,0.6521739130434783,0.6510894013182343,0.5827285921625545
9,3,18,115,svm,optimized_full,clean,0.3739130434782609,0.3902017170959407,0.24904770542354449
9,3,18,115,svm,optimized_full,occluded,0.3130434782608696,0.3365755640361643,0.17521561507035865
9,3,18,115,knn,optimized_full,clean,0.3652173913043478,0.3678481733766286,0.23944555173038606
9,3,18,115,knn,optimized_full,occluded,0.3130434782608696,0.31786832739418946,0.17536534446764107
9,3,18,115,rf,optimized_full,clean,0.34782608695652173,0.3483878895556824,0.21797080424335846
9,3,18,115,rf,optimized_full,occluded,0.28695652173913044,0.2858531774241961,0.14629730219083836
9,3,18,115,mlp,optimized_full,clean,0.3565217391304348,0.37245071561156307,0.22874750770346208
9,3,18,115,mlp,optimized_full,occluded,0.3130434782608696,0.3235073095260649,0.177604779578166
10,3,18,115,svm,raw,clean,0.3391304347826087,0.2941863834667433,0.20718432510885343
10,3,18,115,svm,raw,occluded,0.3565217391304348,0.31592437245103916,0.22769761321354032
10,3,18,115,knn,raw,clean,0.30434782608695654,0.28329032169810137,0.1642441860465116
10,3,18,115,knn,raw,occluded,0.28695652173913044,0.2662540257648953,0.14296101063346356
10,3,18,115,rf,raw,clean,0.43478260869565216,0.39836860670194,0.321810923607331
10,3,18,115,rf,raw,occluded,0.41739130434782606,0.3773081898294122,0.3011337868480727
10,3,18,115,mlp,raw,clean,0.3217391304347826,0.2838272725133027,0.18558198656255664
10,3,18,115,mlp,raw,occluded,0.30434782608695654,0.262666580387787,0.16485112563543936
10,3,18,115,svm,raw_pca17,clean,0.6086956521739131,0.6096275398636893,0.530399274047187
10,3,18,115,svm,raw_pca17,occluded,0.5391304347826087,0.5402907012102415,0.4485660001809463
10,3,18,115,knn,raw_pca17,clean,0.591304347826087,0.577393373045547,0.5079654073736913
10,3,18,115,knn,raw_pca17,occluded,0.5826086956521739,0.5672558922558922,0.4985009539384029
10,3,18,115,rf,raw_pca17,clean,0.5826086956521739,0.5759710930442637,0.4988196840384964
10,3,18,115,rf,raw_pca17,occluded,0.5739130434782609,0.5624266864805132,0.48856416772554
10,3,18,115,mlp,raw_pca17,clean,0.6260869565217392,0.6157265057504269,0.5500045500045501
10,3,18,115,mlp,raw_pca17,occluded,0.6347826086956522,0.6157862448185029,0.5606694560669456
10,3,18,115,svm,corrected,clean,0.7304347826086957,0.7258620431964188,0.6762034514078111
10,3,18,115,svm,corrected,occluded,0.5652173913043478,0.5405602268795672,0.4789778905400508
10,3,18,115,knn,corrected,clean,0.6434782608695652,0.6445530606099712,0.5720638954438192
10,3,18,115,knn,corrected,occluded,0.48695652173913045,0.47726935183075536,0.3849152388722691
10,3,18,115,rf,corrected,clean,0.7130434782608696,0.7189617161554948,0.6555636231620983
10,3,18,115,rf,corrected,occluded,0.6608695652173913,0.6604169671661931,0.5932710619388774
10,3,18,115,mlp,corrected,clean,0.7130434782608696,0.7126509233431104,0.655250726744186
10,3,18,115,mlp,corrected,occluded,0.5304347826086957,0.5102231093289415,0.4379073135409124
10,3,18,115,svm,optimized_action,clean,0.7391304347826086,0.7411154225178617,0.686620038150604
10,3,18,115,svm,optimized_action,occluded,0.5304347826086957,0.515796287046287,0.4379581862612
10,3,18,115,knn,optimized_action,clean,0.6782608695652174,0.6724247637543895,0.6131818181818182
10,3,18,115,knn,optimized_action,occluded,0.4956521739130435,0.481519736551785,0.395778603134342
10,3,18,115,rf,optimized_action,clean,0.7478260869565218,0.7501770396507239,0.6973409565296307
10,3,18,115,rf,optimized_action,occluded,0.6782608695652174,0.673923077212551,0.6145833333333333
10,3,18,115,mlp,optimized_action,clean,0.7652173913043478,0.7658257611987885,0.7179324127906976
10,3,18,115,mlp,optimized_action,occluded,0.5304347826086957,0.5112110794138444,0.43760188371671793
10,3,18,115,svm,optimized_full,clean,0.4434782608695652,0.45086462509199476,0.33411743418076556
10,3,18,115,svm,optimized_full,occluded,0.34782608695652173,0.3458144368858655,0.22199170124481338
10,3,18,115,knn,optimized_full,clean,0.3565217391304348,0.35970355382120095,0.22944585295182918
10,3,18,115,knn,optimized_full,occluded,0.3652173913043478,0.35582854276304515,0.2398587468308584
10,3,18,115,rf,optimized_full,clean,0.5217391304347826,0.5226047178892447,0.4273945319572696
10,3,18,115,rf,optimized_full,occluded,0.48695652173913045,0.4780098831985624,0.3866943866943867
10,3,18,115,mlp,optimized_full,clean,0.43478260869565216,0.4349935195523431,0.3245075004518344
10,3,18,115,mlp,optimized_full,occluded,0.3391304347826087,0.3247704914410152,0.21310885027460158
11,3,18,115,svm,raw,clean,0.391304347826087,0.3728822334645403,0.2702384190009971
11,3,18,115,svm,raw,occluded,0.3826086956521739,0.36614834080097136,0.2594775984037727
11,3,18,115,knn,raw,clean,0.26956521739130435,0.2541480156612432,0.12181818181818183
11,3,18,115,knn,raw,occluded,0.2608695652173913,0.252360606923648,0.11071688500727794
11,3,18,115,rf,raw,clean,0.40869565217391307,0.40558823529411764,0.29294755877034373
11,3,18,115,rf,raw,occluded,0.4260869565217391,0.42748481051112625,0.3133707255292202
11,3,18,115,mlp,raw,clean,0.391304347826087,0.38035958035958034,0.270436831611383
11,3,18,115,mlp,raw,occluded,0.4260869565217391,0.4114777157540315,0.31200145032632354
11,3,18,115,svm,raw_pca17,clean,0.6869565217391305,0.7082097114280318,0.6248300860897147
11,3,18,115,svm,raw_pca17,occluded,0.5739130434782609,0.6043040267594991,0.4896295625396251
11,3,18,115,knn,raw_pca17,clean,0.6086956521739131,0.6117343304843305,0.5304418836766174
11,3,18,115,knn,raw_pca17,occluded,0.591304347826087,0.5964306871152971,0.5095281306715063
11,3,18,115,rf,raw_pca17,clean,0.7130434782608696,0.721580275928102,0.6562811339552577
11,3,18,115,rf,raw_pca17,occluded,0.6521739130434783,0.6645335057099763,0.5837480770970953
11,3,18,115,mlp,raw_pca17,clean,0.7043478260869566,0.7167732804765129,0.6453514739229025
11,3,18,115,mlp,raw_pca17,occluded,0.5739130434782609,0.6017531574033123,0.4901375316684763
11,3,18,115,svm,corrected,clean,0.782608695652174,0.7835053565736083,0.7387076251931292
11,3,18,115,svm,corrected,occluded,0.5391304347826087,0.5501566951566951,0.4489648313895669
11,3,18,115,knn,corrected,clean,0.7391304347826086,0.7439368350469633,0.6870464441219157
11,3,18,115,knn,corrected,occluded,0.5826086956521739,0.582073238652186,0.4996827698722015
11,3,18,115,rf,corrected,clean,0.7913043478260869,0.7938284625591128,0.7498413849361008
11,3,18,115,rf,corrected,occluded,0.7478260869565218,0.7514549058027319,0.6981354091238233
11,3,18,115,mlp,corrected,clean,0.782608695652174,0.7805596069326047,0.7394653375623017
11,3,18,115,mlp,corrected,occluded,0.5391304347826087,0.5366910266910266,0.4498600956765051
11,3,18,115,svm,optimized_action,clean,0.782608695652174,0.7848611128228091,0.7386363636363638
11,3,18,115,svm,optimized_action,occluded,0.5391304347826087,0.5439670594041083,0.44836636799710383
11,3,18,115,knn,optimized_action,clean,0.7217391304347827,0.7213909907768357,0.6664854087366323
11,3,18,115,knn,optimized_action,occluded,0.5826086956521739,0.5844658452262469,0.49963741841914433
11,3,18,115,rf,optimized_action,clean,0.8,0.8027257421580267,0.7601777133012966
11,3,18,115,rf,optimized_action,occluded,0.7565217391304347,0.7647720797720798,0.7086236539679667
11,3,18,115,mlp,optimized_action,clean,0.782608695652174,0.7842809769527862,0.7394181093084383
11,3,18,115,mlp,optimized_action,occluded,0.5478260869565217,0.5504928134487967,0.45985005871195006
11,3,18,115,svm,optimized_full,clean,0.5217391304347826,0.5203957318327638,0.42505226797563855
11,3,18,115,svm,optimized_full,occluded,0.41739130434782606,0.40952392964046674,0.2992269213278763
11,3,18,115,knn,optimized_full,clean,0.5217391304347826,0.5102020793426031,0.4245815138282387
11,3,18,115,knn,optimized_full,occluded,0.40869565217391307,0.40281646082018585,0.2871467639015497
11,3,18,115,rf,optimized_full,clean,0.5565217391304348,0.552754341998528,0.4676409185803758
11,3,18,115,rf,optimized_full,occluded,0.5043478260869565,0.5094999062740998,0.4051184317996188
11,3,18,115,mlp,optimized_full,clean,0.5652173913043478,0.5610649842073991,0.47765261627906985
11,3,18,115,mlp,optimized_full,occluded,0.4260869565217391,0.427537693429534,0.30842824601366736
12,3,18,115,svm,raw,clean,0.3739130434782609,0.3636900918829416,0.2512885432679265
12,3,18,115,svm,raw,occluded,0.3739130434782609,0.3628951793233232,0.2511531156733293
12,3,18,115,knn,raw,clean,0.3217391304347826,0.31052259741567306,0.18823529411764706
12,3,18,115,knn,raw,occluded,0.3130434782608696,0.29975141412126993,0.1781999095431932
12,3,18,115,rf,raw,clean,0.43478260869565216,0.4267228029423152,0.323161897863093
12,3,18,115,rf,raw,occluded,0.4260869565217391,0.4205178280759676,0.3127490039840637
12,3,18,115,mlp,raw,clean,0.40869565217391307,0.3909283615165968,0.2926917510853835
12,3,18,115,mlp,raw,occluded,0.43478260869565216,0.41653460258111413,0.32414104882459305
12,3,18,115,svm,raw_pca17,clean,0.4782608695652174,0.47024269827241544,0.37804218496484576
12,3,18,115,svm,raw_pca17,occluded,0.4434782608695652,0.430352639382539,0.33717579250720464
12,3,18,115,knn,raw_pca17,clean,0.4608695652173913,0.46773102965053437,0.35334663522582976
12,3,18,115,knn,raw_pca17,occluded,0.48695652173913045,0.47433174849730136,0.3855836276374175
12,3,18,115,rf,raw_pca17,clean,0.591304347826087,0.568072054669478,0.5112577990776743
12,3,18,115,rf,raw_pca17,occluded,0.5739130434782609,0.5479065872011054,0.4904141797793454
12,3,18,115,mlp,raw_pca17,clean,0.4956521739130435,0.4844003668576051,0.39627081824764665
12,3,18,115,mlp,raw_pca17,occluded,0.4608695652173913,0.4444766254128369,0.354867897213174
12,3,18,115,svm,corrected,clean,0.6608695652173913,0.663256156027841,0.5952531359985561
12,3,18,115,svm,corrected,occluded,0.4434782608695652,0.4518776964356032,0.33783175888439054
12,3,18,115,knn,corrected,clean,0.591304347826087,0.5694215378007956,0.5120079451065367
12,3,18,115,knn,corrected,occluded,0.5391304347826087,0.4973253066042038,0.45040577096483325
12,3,18,115,rf,corrected,clean,0.6695652173913044,0.6612197542324584,0.6054888507718696
12,3,18,115,rf,corrected,occluded,0.591304347826087,0.5613707237622078,0.5129753108668228
12,3,18,115,mlp,corrected,clean,0.591304347826087,0.5840270484044553,0.5122721530409673
12,3,18,115,mlp,corrected,occluded,0.4608695652173913,0.4617247831533546,0.3568464730290456
12,3,18,115,svm,optimized_action,clean,0.6173913043478261,0.5961129397393838,0.5438564860722979
12,3,18,115,svm,optimized_action,occluded,0.4260869565217391,0.4394481522679521,0.3172004318100037
12,3,18,115,knn,optimized_action,clean,0.6,0.5698638059736458,0.5225200830399856
12,3,18,115,knn,optimized_action,occluded,0.5565217391304348,0.523058138651774,0.47076340010828366
12,3,18,115,rf,optimized_action,clean,0.6869565217391305,0.6783374294204706,0.6262525954680871
12,3,18,115,rf,optimized_action,occluded,0.591304347826087,0.5676249986750194,0.5127557919408636
12,3,18,115,mlp,optimized_action,clean,0.5826086956521739,0.554857202418178,0.5020297699594046
12,3,18,115,mlp,optimized_action,occluded,0.5391304347826087,0.5155336146182828,0.4505048683736025
12,3,18,115,svm,optimized_full,clean,0.46956521739130436,0.47016326073894216,0.3620987542056924
12,3,18,115,svm,optimized_full,occluded,0.45217391304347826,0.4382048748353096,0.3420813657827825
12,3,18,115,knn,optimized_full,clean,0.43478260869565216,0.4201941629339838,0.3257261410788381
12,3,18,115,knn,optimized_full,occluded,0.3826086956521739,0.36641839222484385,0.2633525802959221
12,3,18,115,rf,optimized_full,clean,0.4608695652173913,0.44746818480121525,0.3575997837643031
12,3,18,115,rf,optimized_full,occluded,0.48695652173913045,0.4752792463417414,0.3891239758710724
12,3,18,115,mlp,optimized_full,clean,0.4260869565217391,0.39299017997607183,0.31504376861294114
12,3,18,115,mlp,optimized_full,occluded,0.3739130434782609,0.33994060587197844,0.2532467532467533
13,3,18,115,svm,raw,clean,0.3739130434782609,0.3612762706965605,0.24603897286468768
13,3,18,115,svm,raw,occluded,0.3739130434782609,0.36132216616961704,0.2463134898962317
13,3,18,115,knn,raw,clean,0.3826086956521739,0.37414410208527854,0.2550182481751826
13,3,18,115,knn,raw,occluded,0.3826086956521739,0.36944737637406005,0.2550182481751825
13,3,18,115,rf,raw,clean,0.4608695652173913,0.45686960102890434,0.34933382004015323
13,3,18,115,rf,raw,occluded,0.4260869565217391,0.42641973586849985,0.3065326633165828
13,3,18,115,mlp,raw,clean,0.3739130434782609,0.36435293101959765,0.24638208792208982
13,3,18,115,mlp,raw,occluded,0.3826086956521739,0.3661682975931512,0.25678135809211733
13,3,18,115,svm,raw_pca17,clean,0.6956521739130435,0.6970764208326786,0.6343236122467522
13,3,18,115,svm,raw_pca17,occluded,0.6173913043478261,0.6145294389116666,0.5391201384461244
13,3,18,115,knn,raw_pca17,clean,0.6521739130434783,0.6646065124788528,0.5815899581589957
13,3,18,115,knn,raw_pca17,occluded,0.6173913043478261,0.6225003025046787,0.5384896023349142
13,3,18,115,rf,raw_pca17,clean,0.6956521739130435,0.7028760863319686,0.6333576243395882
13,3,18,115,rf,raw_pca17,occluded,0.591304347826087,0.5808779063728621,0.5070229843122949
13,3,18,115,mlp,raw_pca17,clean,0.6608695652173913,0.6527376625077773,0.5909712722298222
13,3,18,115,mlp,raw_pca17,occluded,0.6260869565217392,0.6140745495207969,0.5487315203504288
13,3,18,115,svm,corrected,clean,0.7739130434782608,0.7727167432370181,0.7283793604651163
13,3,18,115,svm,corrected,occluded,0.6,0.605370684656399,0.5183026771079948
13,3,18,115,knn,corrected,clean,0.6434782608695652,0.6384408602150539,0.5730326903921037
13,3,18,115,knn,corrected,occluded,0.6086956521739131,0.6094801895717227,0.530399274047187
13,3,18,115,rf,corrected,clean,0.7652173913043478,0.7678475935828878,0.7181372549019608
13,3,18,115,rf,corrected,occluded,0.782608695652174,0.791040681464758,0.7388263081395349
13,3,18,115,mlp,corrected,clean,0.7043478260869566,0.7082209087468555,0.6450617283950617
13,3,18,115,mlp,corrected,occluded,0.6869565217391305,0.6984632205657094,0.6235679214402619
13,3,18,115,svm,optimized_action,clean,0.7565217391304347,0.7565225329901826,0.7075386012715713
13,3,18,115,svm,optimized_action,occluded,0.6086956521739131,0.6174035101243703,0.5291602219998182
13,3,18,115,knn,optimized_action,clean,0.6695652173913044,0.6573078769702404,0.6035202322627472
13,3,18,115,knn,optimized_action,occluded,0.6173913043478261,0.6102018567833157,0.5410014513788098
13,3,18,115,rf,optimized_action,clean,0.7913043478260869,0.7843158600731378,0.7493643298220123
13,3,18,115,rf,optimized_action,occluded,0.7478260869565218,0.74656362121438,0.6970935513169846
13,3,18,115,mlp,optimized_action,clean,0.7478260869565218,0.7498200886704004,0.6970660368789172
13,3,18,115,mlp,optimized_action,occluded,0.6521739130434783,0.6612403789950418,0.5820461566418318
13,3,18,115,svm,optimized_full,clean,0.4260869565217391,0.41697489390662684,0.3084282460136675
13,3,18,115,svm,optimized_full,occluded,0.34782608695652173,0.33145150522686395,0.21290381456470153
13,3,18,115,knn,optimized_full,clean,0.4260869565217391,0.40357569503080337,0.3096862210095498
13,3,18,115,knn,optimized_full,occluded,0.3565217391304348,0.34928810848258857,0.22629329939085374
13,3,18,115,rf,optimized_full,clean,0.43478260869565216,0.43133534895439657,0.3201455206912234
13,3,18,115,rf,optimized_full,occluded,0.41739130434782606,0.4204906788418649,0.29954545454545445
13,3,18,115,mlp,optimized_full,clean,0.4782608695652174,0.4520438072324864,0.3712411153635867
13,3,18,115,mlp,optimized_full,occluded,0.3739130434782609,0.366830243594449,0.24548933843630394
14,3,18,115,svm,raw,clean,0.40869565217391307,0.4083498858890849,0.29153832215981157
14,3,18,115,svm,raw,occluded,0.4,0.3982648615001556,0.28144525944036947
14,3,18,115,knn,raw,clean,0.40869565217391307,0.39409098802747566,0.2921795800144822
14,3,18,115,knn,raw,occluded,0.4,0.38293364479648906,0.2819004524886878
14,3,18,115,rf,raw,clean,0.4782608695652174,0.4690402047737055,0.3732970027247956
14,3,18,115,rf,raw,occluded,0.4260869565217391,0.40463039025919345,0.31081449196404254
14,3,18,115,mlp,raw,clean,0.45217391304347826,0.42134089320247314,0.34315503173164097
14,3,18,115,mlp,raw,occluded,0.4260869565217391,0.38999218999219004,0.3114397169554567
14,3,18,115,svm,raw_pca17,clean,0.6521739130434783,0.6682187660010239,0.5812471552116523
14,3,18,115,svm,raw_pca17,occluded,0.5304347826086957,0.5482299217282532,0.43298027757487223
14,3,18,115,knn,raw_pca17,clean,0.3826086956521739,0.3506224784859661,0.2613533562511309
14,3,18,115,knn,raw_pca17,occluded,0.3652173913043478,0.3203119451670176,0.23910087918063994
14,3,18,115,rf,raw_pca17,clean,0.6608695652173913,0.6670508732116347,0.5940809122997557
14,3,18,115,rf,raw_pca17,occluded,0.6260869565217392,0.6332216541972054,0.5526101510902017
14,3,18,115,mlp,raw_pca17,clean,0.591304347826087,0.599215078797656,0.5106382978723405
14,3,18,115,mlp,raw_pca17,occluded,0.4260869565217391,0.43301682492087284,0.3118143077341553
14,3,18,115,svm,corrected,clean,0.7565217391304347,0.7621279717560784,0.7070863276630583
14,3,18,115,svm,corrected,occluded,0.5391304347826087,0.5316071355003501,0.4432773109243697
14,3,18,115,knn,corrected,clean,0.6782608695652174,0.6872978407203427,0.6147578089633319
14,3,18,115,knn,corrected,occluded,0.5478260869565217,0.545471809584417,0.458480485375351
14,3,18,115,rf,corrected,clean,0.7217391304347827,0.7313364621875259,0.6664249456127628
14,3,18,115,rf,corrected,occluded,0.6782608695652174,0.6808533808533808,0.6143038433647571
14,3,18,115,mlp,corrected,clean,0.6869565217391305,0.6909740681670505,0.6244897959183673
14,3,18,115,mlp,corrected,occluded,0.43478260869565216,0.44794584500466855,0.323651827723489
14,3,18,115,svm,optimized_action,clean,0.7304347826086957,0.7391469038208168,0.6757322175732217
14,3,18,115,svm,optimized_action,occluded,0.5217391304347826,0.5246730220134476,0.41993763756419655
14,3,18,115,knn,optimized_action,clean,0.6869565217391305,0.6814912258877777,0.6253732693873858
14,3,18,115,knn,optimized_action,occluded,0.48695652173913045,0.47339911159499054,0.38608396670285927
14,3,18,115,rf,optimized_action,clean,0.7130434782608696,0.719752035824475,0.6556261343012704
14,3,18,115,rf,optimized_action,occluded,0.6521739130434783,0.6515335273048521,0.5832955883685116
14,3,18,115,mlp,optimized_action,clean,0.7043478260869566,0.7099472537553032,0.6459295481300371
14,3,18,115,mlp,optimized_action,occluded,0.4434782608695652,0.45429565569643793,0.333695455368459
14,3,18,115,svm,optimized_full,clean,0.4782608695652174,0.44677803677803674,0.37635574837310193
14,3,18,115,svm,optimized_full,occluded,0.391304347826087,0.3548358158387919,0.2716909436352122
14,3,18,115,knn,optimized_full,clean,0.33043478260869563,0.31409342677146274,0.20196467195385714
14,3,18,115,knn,optimized_full,occluded,0.34782608695652173,0.29340746912468224,0.22206187426715973
14,3,18,115,rf,optimized_full,clean,0.5478260869565217,0.5312480194097841,0.46004514672686225
