shot,num_train,classifier,feature_set,repeats,accuracy_mean,accuracy_std,accuracy_ci95,macro_f1_mean,macro_f1_std,macro_f1_ci95,kappa_mean,kappa_std,kappa_ci95
10,60,svm,optimized_action,20,0.8573913043478262,0.039981091939383116,0.017977691434511157,0.8603388153785858,0.037770172801537175,0.016983540946897864,0.8286985206669943,0.04798491411588116,0.021576648801757078
10,60,svm,optimized_full,20,0.6465217391304348,0.048358694430599924,0.021744720928763926,0.6509795529372249,0.050360853969875774,0.0226450016528206,0.5756311816751901,0.05794498062444069,0.026055240897980222
10,60,svm,raw,20,0.6026086956521739,0.04834501086580049,0.021738568047645488,0.6037477138747032,0.05026434004161863,0.022601603698008108,0.522818178759311,0.058091976195768814,0.026121338167849277
10,60,svm,raw_pca17,20,0.8269565217391305,0.046168918095507064,0.020760077404705597,0.8319853947323816,0.04372706867731183,0.019662087999203336,0.79222284964443,0.05547137221233256,0.024942970907202745
20,120,knn,corrected,20,0.8843478260869565,0.020596033534481754,0.009261106130346228,0.8858092019722656,0.02120501908711524,0.009534939430595232,0.8611679170080053,0.02474594333353688,0.011127133150358091
20,120,knn,optimized_action,20,0.8721739130434782,0.03112266116204049,0.013994455174968924,0.8732650572483056,0.031245099949496792,0.014049510368154801,0.8465474571177042,0.03732353628128513,0.01678270867456651
20,120,knn,optimized_full,20,0.6460869565217391,0.033801376914046624,0.01519895267352008,0.6436711003920769,0.033594439415857116,0.015105902226215611,0.5756621435205058,0.040417772658960044,0.01817404703289894
20,120,knn,raw,20,0.5830434782608696,0.044209075358407686,0.019878824635492613,0.5767438727455333,0.046814709750047596,0.021050460746759245,0.4992760291771055,0.05306672884292732,0.02386171138155614
20,120,knn,raw_pca17,20,0.8604347826086955,0.027563297148861673,0.012393969924864988,0.8632360210142845,0.027112333806690717,0.01219119207612296,0.8323965810890769,0.03311021666972495,0.014888169125560582
20,120,mlp,corrected,20,0.9126086956521737,0.027287588320892515,0.012269996116382841,0.9139141862165321,0.02673023584176557,0.012019379877456809,0.8950505392309503,0.032779506768913884,0.014739463818558634
20,120,mlp,optimized_action,20,0.8986956521739129,0.02834769271774442,0.01274667718762189,0.8995469786853911,0.028574359371787542,0.012848598945313212,0.8783341224050238,0.03403341229728042,0.01530328850626798
20,120,mlp,optimized_full,20,0.7678260869565218,0.036490670014534404,0.01640820632799331,0.7669759702141951,0.03785696619463747,0.017022568016045375,0.7213406455187787,0.04374249864815489,0.019669026160249077
