shot,classifier,feature_set,true_label,predicted_label,count
1,mlp,joint_angle,deer_horn,flower_pinch,1
1,mlp,joint_angle,deer_horn,orchid_finger,8
1,mlp,joint_angle,deer_horn,orchid_palm,15
1,mlp,joint_angle,deer_horn,prayer_beads,1
1,mlp,joint_angle,deer_horn,three_finger_bent,0
1,mlp,joint_angle,flower_pinch,deer_horn,0
1,mlp,joint_angle,flower_pinch,flower_pinch,9
1,mlp,joint_angle,flower_pinch,orchid_finger,0
1,mlp,joint_angle,flower_pinch,orchid_palm,16
1,mlp,joint_angle,flower_pinch,prayer_beads,4
1,mlp,joint_angle,flower_pinch,three_finger_bent,9
1,mlp,joint_angle,orchid_finger,deer_horn,5
1,mlp,joint_angle,orchid_finger,flower_pinch,1
1,mlp,joint_angle,orchid_finger,orchid_finger,27
1,mlp,joint_angle,orchid_finger,orchid_palm,2
1,mlp,joint_angle,orchid_finger,prayer_beads,1
1,mlp,joint_angle,orchid_finger,three_finger_bent,2
1,mlp,joint_angle,orchid_palm,deer_horn,4
1,mlp,joint_angle,orchid_palm,flower_pinch,5
1,mlp,joint_angle,orchid_palm,orchid_finger,2
1,mlp,joint_angle,orchid_palm,orchid_palm,26
1,mlp,joint_angle,orchid_palm,prayer_beads,7
1,mlp,joint_angle,orchid_palm,three_finger_bent,0
1,mlp,joint_angle,prayer_beads,deer_horn,10
1,mlp,joint_angle,prayer_beads,flower_pinch,0
1,mlp,joint_angle,prayer_beads,orchid_finger,3
1,mlp,joint_angle,prayer_beads,orchid_palm,3
1,mlp,joint_angle,prayer_beads,prayer_beads,19
1,mlp,joint_angle,prayer_beads,three_finger_bent,1
1,mlp,joint_angle,three_finger_bent,deer_horn,0
1,mlp,joint_angle,three_finger_bent,flower_pinch,2
1,mlp,joint_angle,three_finger_bent,orchid_finger,0
1,mlp,joint_angle,three_finger_bent,orchid_palm,1
1,mlp,joint_angle,three_finger_bent,prayer_beads,0
1,mlp,joint_angle,three_finger_bent,three_finger_bent,33
1,mlp,optimized_action,deer_horn,deer_horn,22
1,mlp,optimized_action,deer_horn,flower_pinch,1
1,mlp,optimized_action,deer_horn,orchid_finger,3
1,mlp,optimized_action,deer_horn,orchid_palm,0
1,mlp,optimized_action,deer_horn,prayer_beads,0
1,mlp,optimized_action,deer_horn,three_finger_bent,12
1,mlp,optimized_action,flower_pinch,deer_horn,2
1,mlp,optimized_action,flower_pinch,flower_pinch,6
1,mlp,optimized_action,flower_pinch,orchid_finger,1
1,mlp,optimized_action,flower_pinch,orchid_palm,3
1,mlp,optimized_action,flower_pinch,prayer_beads,2
1,mlp,optimized_action,flower_pinch,three_finger_bent,24
1,mlp,optimized_action,orchid_finger,deer_horn,14
1,mlp,optimized_action,orchid_finger,flower_pinch,8
1,mlp,optimized_action,orchid_finger,orchid_finger,12
1,mlp,optimized_action,orchid_finger,orchid_palm,0
1,mlp,optimized_action,orchid_finger,prayer_beads,0
1,mlp,optimized_action,orchid_finger,three_finger_bent,4
1,mlp,optimized_action,orchid_palm,deer_horn,2
1,mlp,optimized_action,orchid_palm,flower_pinch,2
1,mlp,optimized_action,orchid_palm,orchid_finger,2
1,mlp,optimized_action,orchid_palm,orchid_palm,22
1,mlp,optimized_action,orchid_palm,prayer_beads,11
1,mlp,optimized_action,orchid_palm,three_finger_bent,5
1,mlp,optimized_action,prayer_beads,deer_horn,4
1,mlp,optimized_action,prayer_beads,flower_pinch,2
1,mlp,optimized_action,prayer_beads,orchid_finger,0
1,mlp,optimized_action,prayer_beads,orchid_palm,0
1,mlp,optimized_action,prayer_beads,prayer_beads,29
1,mlp,optimized_action,prayer_beads,three_finger_bent,1
1,mlp,optimized_action,three_finger_bent,deer_horn,1
1,mlp,optimized_action,three_finger_bent,flower_pinch,0
1,mlp,optimized_action,three_finger_bent,orchid_finger,3
1,mlp,optimized_action,three_finger_bent,orchid_palm,0
1,mlp,optimized_action,three_finger_bent,prayer_beads,1
1,mlp,optimized_action,three_finger_bent,three_finger_bent,31
1,mlp,raw,deer_horn,deer_horn,20
1,mlp,raw,deer_horn,flower_pinch,2
1,mlp,raw,deer_horn,orchid_finger,5
1,mlp,raw,deer_horn,orchid_palm,9
1,mlp,raw,deer_horn,prayer_beads,1
1,mlp,raw,deer_horn,three_finger_bent,1
1,mlp,raw,flower_pinch,deer_horn,4
1,mlp,raw,flower_pinch,flower_pinch,5
1,mlp,raw,flower_pinch,orchid_finger,1
1,mlp,raw,flower_pinch,orchid_palm,22
1,mlp,raw,flower_pinch,prayer_beads,3
1,mlp,raw,flower_pinch,three_finger_bent,3
1,mlp,raw,orchid_finger,deer_horn,10
1,mlp,raw,orchid_finger,flower_pinch,2
1,mlp,raw,orchid_finger,orchid_finger,13
1,mlp,raw,orchid_finger,orchid_palm,9
1,mlp,raw,orchid_finger,prayer_beads,2
1,mlp,raw,orchid_finger,three_finger_bent,2
1,mlp,raw,orchid_palm,deer_horn,6
1,mlp,raw,orchid_palm,flower_pinch,6
1,mlp,raw,orchid_palm,orchid_finger,7
1,mlp,raw,orchid_palm,orchid_palm,24
