shot,num_train,classifier,feature_set,repeats,accuracy_mean,accuracy_std,accuracy_ci95,macro_f1_mean,macro_f1_std,macro_f1_ci95,kappa_mean,kappa_std,kappa_ci95
3,18,knn,raw_pca11,2,0.5217391304347827,0.008695652173913049,0.017043478260869573,0.516715200012744,0.007649121739348674,0.0149922786091234,0.4236633457866335,0.011791199667912033,0.023110751349107582
3,18,knn,raw_pca17,2,0.6086956521739131,0.0,0.0,0.6145600854668187,0.005912854724597849,0.011589195260211781,0.5297799576644402,0.000534073920239353,0.0010467848836691316
3,18,mlp,corrected,2,0.7652173913043478,0.017391304347826098,0.03408695652173915,0.7710471444717839,0.011664476552530667,0.022862374042960106,0.7181604006590397,0.02073706551115373,0.0406446484018613
3,18,mlp,joint_angle,2,0.7043478260869566,0.017391304347826098,0.03408695652173915,0.7014524267150317,0.01917281355306566,0.037578714564008686,0.6445616812121884,0.02219554055725831,0.04350325949222628
3,18,mlp,optimized_action,2,0.7478260869565218,0.0,0.0,0.7568535835410481,0.0030541669509338565,0.005986167223830359,0.697368358752186,0.00013731018205431766,0.0002691279568264626
3,18,mlp,raw,2,0.4217391304347826,0.004347826086956524,0.008521739130434787,0.41813764979511114,0.0011227330682129222,0.0022005568136973276,0.304260199470436,0.005990618413969695,0.011741612091380601
3,18,mlp,raw_pca11,2,0.5521739130434782,0.04782608695652174,0.0937391304347826,0.5614367831500038,0.036543456643774064,0.07162517502179715,0.46131514120758765,0.059344518089259,0.11631525545494763
3,18,mlp,raw_pca17,2,0.6565217391304348,0.013043478260869601,0.025565217391304417,0.6658904712486275,0.022909494021925936,0.044902608282974835,0.5881839392565926,0.016197737368429888,0.03174756524212257
3,18,rf,corrected,2,0.8043478260869565,0.004347826086956497,0.008521739130434733,0.8076551858231604,0.003757962432092976,0.007365606366902233,0.7651193352446221,0.0054646328366256824,0.010710680359786336
3,18,rf,joint_angle,2,0.7565217391304347,0.017391304347826098,0.03408695652173915,0.7596761675576542,0.016039588072018218,0.031437592621155704,0.7074038409117576,0.02164011015303635,0.04241461589995124
3,18,rf,optimized_action,2,0.808695652173913,0.0,0.0,0.8134004370643537,0.00018044244192022552,0.00035366718616364196,0.7704796770883064,0.00022904141812835066,0.0004489211795315673
3,18,rf,raw,2,0.4260869565217391,0.01739130434782607,0.0340869565217391,0.43009177369471485,0.018843087740146564,0.03693245197068726,0.31012896671774987,0.019683453606417045,0.0385795690685774
3,18,rf,raw_pca11,2,0.591304347826087,0.017391304347826098,0.03408695652173915,0.5955339242974138,0.013081450302615483,0.02563964259312634,0.509397530392361,0.021810006522214487,0.04274761278354039
3,18,rf,raw_pca17,2,0.682608695652174,0.013043478260869545,0.02556521739130431,0.6947455967500504,0.008428396428187157,0.016519656999246825,0.618899042341815,0.0163524302454075,0.0320507632809987
3,18,svm,corrected,2,0.7695652173913043,0.013043478260869601,0.025565217391304417,0.7783201119548893,0.010684165879175755,0.020940965123184482,0.7228670792619687,0.01567420847902795,0.03072144861889478
3,18,svm,joint_angle,2,0.7043478260869565,0.026086956521739146,0.051130434782608716,0.7155744613659487,0.031920184451867895,0.06256356152566107,0.6445282967642012,0.0320863621617784,0.06288926983708566
3,18,svm,optimized_action,2,0.7391304347826086,0.05217391304347824,0.10226086956521735,0.7491059485952943,0.04964947018515575,0.09731296156290528,0.6856593351862494,0.06349998499915449,0.12445997059834278
3,18,svm,raw,2,0.3913043478260869,0.03478260869565217,0.06817391304347824,0.38967829486118344,0.04244548961195546,0.08319315963943269,0.2662190376332416,0.04352996200298964,0.08531872552585969
3,18,svm,raw_pca11,2,0.5478260869565217,0.008695652173913049,0.017043478260869573,0.5606290985062843,0.006283460298416921,0.012315582184897164,0.45644935159233846,0.011094906237892999,0.021746016226270277
3,18,svm,raw_pca17,2,0.6130434782608696,0.013043478260869601,0.025565217391304417,0.6163809268381162,0.011699403691223076,0.02293083123479723,0.5356157832586684,0.015043008199759567,0.02948429607152875
