sequence_id,frame_index,joint_index,joint_name,affected,automatic_confidence,oracle_confidence
010a5011bcfd,3,7,ring_mcp,0,0.8449389086154637,1.0
010a5011bcfd,3,8,ring_pip,0,0.8260408377800997,1.0
010a5011bcfd,3,9,little_mcp,0,0.7032537907677809,1.0
010a5011bcfd,3,10,little_pip,0,0.7148193206247208,1.0
010a5011bcfd,4,0,thumb_cmc,0,0.7708254737916622,1.0
010a5011bcfd,4,1,thumb_mcp,0,0.6923300634241262,1.0
010a5011bcfd,4,2,thumb_ip,0,0.8132842587685934,1.0
010a5011bcfd,4,3,index_mcp,0,0.8209164338435055,1.0
010a5011bcfd,4,4,index_pip,0,0.6881771509684442,1.0
010a5011bcfd,4,5,middle_mcp,0,0.5159420679117414,1.0
010a5011bcfd,4,6,middle_pip,0,0.5577636807946273,1.0
010a5011bcfd,4,7,ring_mcp,0,0.3495714820519146,1.0
010a5011bcfd,4,8,ring_pip,0,0.4304599607648135,1.0
010a5011bcfd,4,9,little_mcp,0,0.26809133272621793,1.0
010a5011bcfd,4,10,little_pip,0,0.19798635681064924,1.0
010a5011bcfd,5,0,thumb_cmc,0,0.8165708605463116,1.0
010a5011bcfd,5,1,thumb_mcp,0,0.7425661155991433,1.0
010a5011bcfd,5,2,thumb_ip,0,0.9199822360674071,1.0
010a5011bcfd,5,3,index_mcp,0,0.9494430092123286,1.0
010a5011bcfd,5,4,index_pip,0,0.8859444036519645,1.0
010a5011bcfd,5,5,middle_mcp,0,0.7103634515830382,1.0
010a5011bcfd,5,6,middle_pip,0,0.8227832052135055,1.0
010a5011bcfd,5,7,ring_mcp,0,0.5654102222177823,1.0
010a5011bcfd,5,8,ring_pip,0,0.7519399863890505,1.0
010a5011bcfd,5,9,little_mcp,0,0.4126805950423678,1.0
010a5011bcfd,5,10,little_pip,0,0.2570767001573619,1.0
010a5011bcfd,6,0,thumb_cmc,0,0.8363276477811526,1.0
010a5011bcfd,6,1,thumb_mcp,0,0.8183557998223874,1.0
010a5011bcfd,6,2,thumb_ip,0,0.8608903676494579,1.0
010a5011bcfd,6,3,index_mcp,0,0.7684607520290456,1.0
010a5011bcfd,6,4,index_pip,0,0.7915523957548728,1.0
010a5011bcfd,6,5,middle_mcp,0,0.6422783016756947,1.0
010a5011bcfd,6,6,middle_pip,0,0.755236393182386,1.0
010a5011bcfd,6,7,ring_mcp,0,0.2817625547089392,1.0
010a5011bcfd,6,8,ring_pip,0,0.5367639409484709,1.0
010a5011bcfd,6,9,little_mcp,0,0.1941402889130269,1.0
010a5011bcfd,6,10,little_pip,0,0.5565108820609785,1.0
010a5011bcfd,7,0,thumb_cmc,0,0.44504375080341496,1.0
010a5011bcfd,7,1,thumb_mcp,0,0.5322350994334415,1.0
010a5011bcfd,7,2,thumb_ip,0,0.9231569151783945,1.0
010a5011bcfd,7,3,index_mcp,0,0.5339377154068516,1.0
010a5011bcfd,7,4,index_pip,0,0.7655420182551118,1.0
010a5011bcfd,7,5,middle_mcp,0,0.5300033168131931,1.0
010a5011bcfd,7,6,middle_pip,0,0.6168227045328196,1.0
010a5011bcfd,7,7,ring_mcp,0,0.13901849676648273,1.0
010a5011bcfd,7,8,ring_pip,0,0.3398357411346735,1.0
010a5011bcfd,7,9,little_mcp,0,0.2192009742132912,1.0
010a5011bcfd,7,10,little_pip,0,0.16258169550497337,1.0
010a5011bcfd,8,0,thumb_cmc,0,0.6653613902549662,1.0
010a5011bcfd,8,1,thumb_mcp,0,0.5667037388910628,1.0
010a5011bcfd,8,2,thumb_ip,0,0.43614084683810855,1.0
010a5011bcfd,8,3,index_mcp,0,0.802987128178575,1.0
010a5011bcfd,8,4,index_pip,0,0.813737565998511,1.0
010a5011bcfd,8,5,middle_mcp,0,0.7634861253562736,1.0
010a5011bcfd,8,6,middle_pip,0,0.7693598598585255,1.0
010a5011bcfd,8,7,ring_mcp,0,0.1345393898164038,1.0
010a5011bcfd,8,8,ring_pip,0,0.40631824163671604,1.0
010a5011bcfd,8,9,little_mcp,0,0.2621951124673844,1.0
010a5011bcfd,8,10,little_pip,0,0.16994574112730437,1.0
010a5011bcfd,9,0,thumb_cmc,0,0.4539559475394099,1.0
010a5011bcfd,9,1,thumb_mcp,0,0.6595547451084016,1.0
010a5011bcfd,9,2,thumb_ip,0,0.8130306790794097,1.0
010a5011bcfd,9,3,index_mcp,0,0.8514692437991138,1.0
010a5011bcfd,9,4,index_pip,0,0.8476716059904331,1.0
010a5011bcfd,9,5,middle_mcp,0,0.5511639766823138,1.0
010a5011bcfd,9,6,middle_pip,0,0.8087678999093756,1.0
010a5011bcfd,9,7,ring_mcp,0,0.13900201936901027,1.0
010a5011bcfd,9,8,ring_pip,0,0.71325318013206,1.0
010a5011bcfd,9,9,little_mcp,0,0.1664364232538437,1.0
010a5011bcfd,9,10,little_pip,0,0.1997119297710999,1.0
010a5011bcfd,10,0,thumb_cmc,0,0.2359729898512359,1.0
010a5011bcfd,10,1,thumb_mcp,0,0.5456890853516642,1.0
010a5011bcfd,10,2,thumb_ip,0,0.05336759578175419,1.0
010a5011bcfd,10,3,index_mcp,0,0.53236327431644,1.0
010a5011bcfd,10,4,index_pip,0,0.5985590952369783,1.0
010a5011bcfd,10,5,middle_mcp,0,0.46936887545748146,1.0
010a5011bcfd,10,6,middle_pip,0,0.45049559874401934,1.0
010a5011bcfd,10,7,ring_mcp,0,0.2355304684537806,1.0
010a5011bcfd,10,8,ring_pip,0,0.33300338574000177,1.0
010a5011bcfd,10,9,little_mcp,0,0.4990102588815509,1.0
010a5011bcfd,10,10,little_pip,0,0.4558049452164563,1.0
010a5011bcfd,11,0,thumb_cmc,0,0.3038369247141794,1.0
010a5011bcfd,11,1,thumb_mcp,0,0.4733818792483318,1.0
010a5011bcfd,11,2,thumb_ip,0,0.18345042866458136,1.0
010a5011bcfd,11,3,index_mcp,0,0.7124708884479926,1.0
010a5011bcfd,11,4,index_pip,0,0.6818963591982692,1.0
010a5011bcfd,11,5,middle_mcp,0,0.5305646233641422,1.0
010a5011bcfd,11,6,middle_pip,0,0.8394211838834378,1.0
010a5011bcfd,11,7,ring_mcp,0,0.6604064117131159,1.0
010a5011bcfd,11,8,ring_pip,0,0.6980775723103397,1.0
010a5011bcfd,11,9,little_mcp,0,0.7159327902349896,1.0
010a5011bcfd,11,10,little_pip,0,0.6559724549459516,1.0
010a5011bcfd,12,0,thumb_cmc,0,0.19654195707659608,1.0
010a5011bcfd,12,1,thumb_mcp,0,0.03110037565138411,1.0
010a5011bcfd,12,2,thumb_ip,0,0.41433173919090355,1.0
010a5011bcfd,12,3,index_mcp,0,0.8518707174609653,1.0
010a5011bcfd,12,4,index_pip,0,0.8530673229176213,1.0
010a5011bcfd,12,5,middle_mcp,0,0.6253364291460592,1.0
010a5011bcfd,12,6,middle_pip,0,0.8282022323876281,1.0
010a5011bcfd,12,7,ring_mcp,0,0.7125734654603875,1.0
010a5011bcfd,12,8,ring_pip,0,0.5072547131112524,1.0
010a5011bcfd,12,9,little_mcp,0,0.7763143306976032,1.0
010a5011bcfd,12,10,little_pip,0,0.06205042436964556,1.0
010a5011bcfd,13,0,thumb_cmc,0,0.5441360388893254,1.0
010a5011bcfd,13,1,thumb_mcp,0,0.03998807102291048,1.0
010a5011bcfd,13,2,thumb_ip,0,0.3688073709632903,1.0
010a5011bcfd,13,3,index_mcp,0,0.5687898783826928,1.0
010a5011bcfd,13,4,index_pip,0,0.8013235950853692,1.0
010a5011bcfd,13,5,middle_mcp,0,0.6921211079376296,1.0
010a5011bcfd,13,6,middle_pip,0,0.8746217045256598,1.0
010a5011bcfd,13,7,ring_mcp,0,0.5431159071659925,1.0
010a5011bcfd,13,8,ring_pip,0,0.8148869962871189,1.0
010a5011bcfd,13,9,little_mcp,0,0.7953222105652732,1.0
010a5011bcfd,13,10,little_pip,0,0.2090034298111294,1.0
010a5011bcfd,14,0,thumb_cmc,0,0.40406400422771943,1.0
010a5011bcfd,14,1,thumb_mcp,0,0.05456111505280999,1.0
010a5011bcfd,14,2,thumb_ip,0,0.48851244006221584,1.0
010a5011bcfd,14,3,index_mcp,0,0.6288967727376785,1.0
010a5011bcfd,14,4,index_pip,0,0.8912876036258571,1.0
010a5011bcfd,14,5,middle_mcp,0,0.7714705002769316,1.0
010a5011bcfd,14,6,middle_pip,0,0.7956140234256124,1.0
010a5011bcfd,14,7,ring_mcp,0,0.4945653250214195,1.0
010a5011bcfd,14,8,ring_pip,0,0.5931453637168388,1.0
010a5011bcfd,14,9,little_mcp,0,0.2211677137361866,1.0
010a5011bcfd,14,10,little_pip,0,0.004970419197676546,1.0
010a5011bcfd,15,0,thumb_cmc,0,0.20878685509659797,1.0
010a5011bcfd,15,1,thumb_mcp,0,0.16540873722674052,1.0
010a5011bcfd,15,2,thumb_ip,0,0.75295043471518,1.0
010a5011bcfd,15,3,index_mcp,0,0.6938458224326929,1.0
010a5011bcfd,15,4,index_pip,0,0.8202089814278855,1.0
010a5011bcfd,15,5,middle_mcp,0,0.7970633411781124,1.0
010a5011bcfd,15,6,middle_pip,0,0.7944570324368883,1.0
010a5011bcfd,15,7,ring_mcp,0,0.5070509954282832,1.0
010a5011bcfd,15,8,ring_pip,0,0.552031092686879,1.0
010a5011bcfd,15,9,little_mcp,0,0.31447782518110057,1.0
010a5011bcfd,15,10,little_pip,0,0.04150302597422204,1.0
010a5011bcfd,16,0,thumb_cmc,0,0.8276804951610901,1.0
010a5011bcfd,16,1,thumb_mcp,0,0.6200254811465827,1.0
010a5011bcfd,16,2,thumb_ip,0,0.6234419542161002,1.0
010a5011bcfd,16,3,index_mcp,0,0.646339976437821,1.0
010a5011bcfd,16,4,index_pip,0,0.9047775353329975,1.0
010a5011bcfd,16,5,middle_mcp,0,0.4753821339423875,1.0
010a5011bcfd,16,6,middle_pip,0,0.7135404152257797,1.0
010a5011bcfd,16,7,ring_mcp,0,0.7431282562258669,1.0
010a5011bcfd,16,8,ring_pip,0,0.7936379295854704,1.0
010a5011bcfd,16,9,little_mcp,0,0.5280957571304788,1.0
010a5011bcfd,16,10,little_pip,0,0.038297272702234604,1.0
010a5011bcfd,17,0,thumb_cmc,0,0.5514766693032441,1.0
010a5011bcfd,17,1,thumb_mcp,0,0.4070351266186568,1.0
010a5011bcfd,17,2,thumb_ip,0,0.6523785550466964,1.0
010a5011bcfd,17,3,index_mcp,0,0.8746531040419869,1.0
010a5011bcfd,17,4,index_pip,0,0.7904915452070508,1.0
010a5011bcfd,17,5,middle_mcp,0,0.503699497738421,1.0
010a5011bcfd,17,6,middle_pip,0,0.7970822521324713,1.0
010a5011bcfd,17,7,ring_mcp,0,0.7124248953785349,1.0
010a5011bcfd,17,8,ring_pip,0,0.758052853624034,1.0
010a5011bcfd,17,9,little_mcp,0,0.7664764547218228,1.0
010a5011bcfd,17,10,little_pip,0,0.21785101846217558,1.0
010a5011bcfd,18,0,thumb_cmc,0,0.6151910835049821,1.0
010a5011bcfd,18,1,thumb_mcp,0,0.45260255949177675,1.0
010a5011bcfd,18,2,thumb_ip,0,0.5625908909053355,1.0
010a5011bcfd,18,3,index_mcp,0,0.8750474683728523,1.0
010a5011bcfd,18,4,index_pip,0,0.8628903523036427,1.0
010a5011bcfd,18,5,middle_mcp,0,0.3129802616554626,1.0
010a5011bcfd,18,6,middle_pip,0,0.6881222759181312,1.0
010a5011bcfd,18,7,ring_mcp,0,0.2405477859421728,1.0
010a5011bcfd,18,8,ring_pip,0,0.4876710042079625,1.0
010a5011bcfd,18,9,little_mcp,0,0.033854694552017124,1.0
010a5011bcfd,18,10,little_pip,0,0.03389442755280869,1.0
010a5011bcfd,19,0,thumb_cmc,0,0.5705807426333591,1.0
010a5011bcfd,19,1,thumb_mcp,0,0.7895342163236689,1.0
010a5011bcfd,19,2,thumb_ip,0,0.7390342281654384,1.0
010a5011bcfd,19,3,index_mcp,0,0.7073578905971546,1.0
010a5011bcfd,19,4,index_pip,0,0.9594570080830208,1.0
010a5011bcfd,19,5,middle_mcp,0,0.3572041699018709,1.0
010a5011bcfd,19,6,middle_pip,0,0.7932796802301627,1.0
010a5011bcfd,19,7,ring_mcp,1,0.004200050757322504,0.0
010a5011bcfd,19,8,ring_pip,1,0.018588337908186876,0.0
010a5011bcfd,19,9,little_mcp,0,0.166933976818514,1.0
010a5011bcfd,19,10,little_pip,0,0.09435241380324061,1.0
010a5011bcfd,20,0,thumb_cmc,0,0.21118034719208367,1.0
010a5011bcfd,20,1,thumb_mcp,0,0.1441479093517369,1.0
010a5011bcfd,20,2,thumb_ip,0,0.3381947292509761,1.0
010a5011bcfd,20,3,index_mcp,0,0.252168966432161,1.0
010a5011bcfd,20,4,index_pip,0,0.6797372994158732,1.0
010a5011bcfd,20,5,middle_mcp,0,0.3527553214699319,1.0
010a5011bcfd,20,6,middle_pip,0,0.589326005432165,1.0
010a5011bcfd,20,7,ring_mcp,1,0.5107588679073349,0.0
010a5011bcfd,20,8,ring_pip,1,0.10028724978309986,0.0
010a5011bcfd,20,9,little_mcp,0,0.08489937008208315,1.0
010a5011bcfd,20,10,little_pip,0,0.05689747236252077,1.0
010a5011bcfd,21,0,thumb_cmc,0,0.6432361860950842,1.0
010a5011bcfd,21,1,thumb_mcp,0,0.4144638894766499,1.0
010a5011bcfd,21,2,thumb_ip,0,0.3632931535330001,1.0
010a5011bcfd,21,3,index_mcp,0,0.33724460694703634,1.0
010a5011bcfd,21,4,index_pip,0,0.9134544746836031,1.0
010a5011bcfd,21,5,middle_mcp,0,0.7047240921803621,1.0
010a5011bcfd,21,6,middle_pip,0,0.6936630311114197,1.0
010a5011bcfd,21,7,ring_mcp,1,0.6899737496334329,0.0
010a5011bcfd,21,8,ring_pip,1,0.1592535746272572,0.0
010a5011bcfd,21,9,little_mcp,0,0.1824941401928694,1.0
010a5011bcfd,21,10,little_pip,0,0.004754886330233582,1.0
010a5011bcfd,22,0,thumb_cmc,0,0.5901272183926841,1.0
010a5011bcfd,22,1,thumb_mcp,0,0.5320023594853507,1.0
010a5011bcfd,22,2,thumb_ip,0,0.3196731706849031,1.0
010a5011bcfd,22,3,index_mcp,0,0.3228584124065357,1.0
010a5011bcfd,22,4,index_pip,0,0.7463522661717624,1.0
010a5011bcfd,22,5,middle_mcp,0,0.6660959360224785,1.0
010a5011bcfd,22,6,middle_pip,0,0.7399224758774092,1.0
010a5011bcfd,22,7,ring_mcp,0,0.003725499100510833,1.0
010a5011bcfd,22,8,ring_pip,0,0.016517154521887695,1.0
010a5011bcfd,22,9,little_mcp,0,0.20448067549339013,1.0
010a5011bcfd,22,10,little_pip,0,0.018320876186428085,1.0
010a5011bcfd,23,0,thumb_cmc,0,0.5115030564876365,1.0
010a5011bcfd,23,1,thumb_mcp,0,0.4603376397397275,1.0
010a5011bcfd,23,2,thumb_ip,0,0.5524795553992117,1.0
010a5011bcfd,23,3,index_mcp,0,0.6184514119414145,1.0
010a5011bcfd,23,4,index_pip,0,0.7994817717224174,1.0
010a5011bcfd,23,5,middle_mcp,0,0.7112261789007293,1.0
010a5011bcfd,23,6,middle_pip,0,0.4805403766724418,1.0
010a5011bcfd,23,7,ring_mcp,0,0.049449325923600455,1.0
010a5011bcfd,23,8,ring_pip,0,0.0164684460993847,1.0
010a5011bcfd,23,9,little_mcp,0,0.48264511034435087,1.0
010a5011bcfd,23,10,little_pip,0,0.0061889377129179714,1.0
010a5011bcfd,24,0,thumb_cmc,0,0.6252805773414875,1.0
010a5011bcfd,24,1,thumb_mcp,0,0.527028058516265,1.0
010a5011bcfd,24,2,thumb_ip,0,0.5754200677709125,1.0
010a5011bcfd,24,3,index_mcp,0,0.8066447164704716,1.0
010a5011bcfd,24,4,index_pip,0,0.9055931585071285,1.0
010a5011bcfd,24,5,middle_mcp,0,0.8448927758921089,1.0
010a5011bcfd,24,6,middle_pip,0,0.5741454390329338,1.0
010a5011bcfd,24,7,ring_mcp,0,0.021705084348487686,1.0
010a5011bcfd,24,8,ring_pip,0,0.09640968232134409,1.0
010a5011bcfd,24,9,little_mcp,0,0.6722996456664225,1.0
010a5011bcfd,24,10,little_pip,0,0.00283376574620169,1.0
010a5011bcfd,25,0,thumb_cmc,0,0.5049800425643064,1.0
010a5011bcfd,25,1,thumb_mcp,0,0.5054844632433175,1.0
010a5011bcfd,25,2,thumb_ip,0,0.6481456303714196,1.0
010a5011bcfd,25,3,index_mcp,0,0.7117862378256359,1.0
010a5011bcfd,25,4,index_pip,0,0.8617211164202424,1.0
010a5011bcfd,25,5,middle_mcp,0,0.5753828640143566,1.0
010a5011bcfd,25,6,middle_pip,0,0.7086811542850173,1.0
010a5011bcfd,25,7,ring_mcp,0,0.026918643136467843,1.0
010a5011bcfd,25,8,ring_pip,0,0.03630854993549494,1.0
010a5011bcfd,25,9,little_mcp,0,0.6867417123549706,1.0
010a5011bcfd,25,10,little_pip,0,0.0033435907320365334,1.0
010a5011bcfd,26,0,thumb_cmc,0,0.48783599425513485,1.0
010a5011bcfd,26,1,thumb_mcp,0,0.520422342312068,1.0
010a5011bcfd,26,2,thumb_ip,0,0.8083542286884194,1.0
010a5011bcfd,26,3,index_mcp,0,0.7610911125954487,1.0
010a5011bcfd,26,4,index_pip,0,0.8786570209450454,1.0
010a5011bcfd,26,5,middle_mcp,0,0.7608355663336539,1.0
010a5011bcfd,26,6,middle_pip,0,0.6988655907239673,1.0
010a5011bcfd,26,7,ring_mcp,0,0.01777409716975715,1.0
010a5011bcfd,26,8,ring_pip,0,0.23074095591742672,1.0
010a5011bcfd,26,9,little_mcp,0,0.5955838198034692,1.0
010a5011bcfd,26,10,little_pip,0,0.005276733024207757,1.0
010a5011bcfd,27,0,thumb_cmc,0,0.6889102939469197,1.0
010a5011bcfd,27,1,thumb_mcp,0,0.7669053514251171,1.0
010a5011bcfd,27,2,thumb_ip,0,0.8699327510389067,1.0
010a5011bcfd,27,3,index_mcp,0,0.8141515045473612,1.0
010a5011bcfd,27,4,index_pip,0,0.8906123173082434,1.0
010a5011bcfd,27,5,middle_mcp,0,0.6582892454683046,1.0
010a5011bcfd,27,6,middle_pip,0,0.9076418828138391,1.0
010a5011bcfd,27,7,ring_mcp,0,0.01733320629494678,1.0
010a5011bcfd,27,8,ring_pip,0,0.3387435831934511,1.0
010a5011bcfd,27,9,little_mcp,0,0.8241928464208494,1.0
010a5011bcfd,27,10,little_pip,0,0.005929368497990128,1.0
010a5011bcfd,28,0,thumb_cmc,0,0.4937233482534555,1.0
010a5011bcfd,28,1,thumb_mcp,0,0.5931812520569183,1.0
010a5011bcfd,28,2,thumb_ip,0,0.7561111025738054,1.0
010a5011bcfd,28,3,index_mcp,0,0.9131063201821792,1.0
010a5011bcfd,28,4,index_pip,0,0.8664914092197751,1.0
010a5011bcfd,28,5,middle_mcp,0,0.8866928890523921,1.0
010a5011bcfd,28,6,middle_pip,0,0.8664613952519808,1.0
010a5011bcfd,28,7,ring_mcp,0,0.025524065362575878,1.0
010a5011bcfd,28,8,ring_pip,0,0.3822414095385799,1.0
010a5011bcfd,28,9,little_mcp,0,0.8389824993716687,1.0
010a5011bcfd,28,10,little_pip,0,0.0031559480256643435,1.0
010a5011bcfd,29,0,thumb_cmc,0,0.7397280131111014,1.0
010a5011bcfd,29,1,thumb_mcp,0,0.6025103809976398,1.0
010a5011bcfd,29,2,thumb_ip,0,0.6025485228101892,1.0
010a5011bcfd,29,3,index_mcp,0,0.8028368524269773,1.0
010a5011bcfd,29,4,index_pip,0,0.852175916516648,1.0
010a5011bcfd,29,5,middle_mcp,0,0.6419329760514414,1.0
010a5011bcfd,29,6,middle_pip,0,0.6309921129403909,1.0
010a5011bcfd,29,7,ring_mcp,0,0.02678340853978037,1.0
010a5011bcfd,29,8,ring_pip,0,0.3812327211737862,1.0
010a5011bcfd,29,9,little_mcp,0,0.5917961552146861,1.0
010a5011bcfd,29,10,little_pip,0,0.004349544851870065,1.0
010a5011bcfd,30,0,thumb_cmc,0,0.6912215555561498,1.0
010a5011bcfd,30,1,thumb_mcp,0,0.3787009896273362,1.0
010a5011bcfd,30,2,thumb_ip,0,0.5973786474622469,1.0
010a5011bcfd,30,3,index_mcp,0,0.5578573824472305,1.0
010a5011bcfd,30,4,index_pip,0,0.7889993732113505,1.0
010a5011bcfd,30,5,middle_mcp,0,0.6204032651668655,1.0
010a5011bcfd,30,6,middle_pip,0,0.8229121349443232,1.0
010a5011bcfd,30,7,ring_mcp,0,0.040044667059833644,1.0
010a5011bcfd,30,8,ring_pip,0,0.45834239158943374,1.0
010a5011bcfd,30,9,little_mcp,0,0.5713002152449369,1.0
010a5011bcfd,30,10,little_pip,0,0.004278961303674796,1.0
010a5011bcfd,31,0,thumb_cmc,0,0.9278248708939715,1.0
010a5011bcfd,31,1,thumb_mcp,0,0.7033397793685264,1.0
010a5011bcfd,31,2,thumb_ip,0,0.5393232718516108,1.0
010a5011bcfd,31,3,index_mcp,0,0.7116463965536347,1.0
010a5011bcfd,31,4,index_pip,0,0.9177589882728843,1.0
010a5011bcfd,31,5,middle_mcp,0,0.7342129267790718,1.0
010a5011bcfd,31,6,middle_pip,0,0.898621950831012,1.0
010a5011bcfd,31,7,ring_mcp,0,0.0523573928436134,1.0
010a5011bcfd,31,8,ring_pip,0,0.4888366203015591,1.0
010a5011bcfd,31,9,little_mcp,0,0.8979889435038806,1.0
010a5011bcfd,31,10,little_pip,0,0.006734429396945762,1.0
010a5011bcfd,32,0,thumb_cmc,0,0.8100121684678311,1.0
010a5011bcfd,32,1,thumb_mcp,0,0.44981087059573516,1.0
010a5011bcfd,32,2,thumb_ip,0,0.270857470107261,1.0
010a5011bcfd,32,3,index_mcp,0,0.7458516766961931,1.0
010a5011bcfd,32,4,index_pip,0,0.9088379205291534,1.0
010a5011bcfd,32,5,middle_mcp,0,0.7683484071071618,1.0
010a5011bcfd,32,6,middle_pip,0,0.8445289313478013,1.0
010a5011bcfd,32,7,ring_mcp,0,0.09879428408965142,1.0
010a5011bcfd,32,8,ring_pip,0,0.7043414726211807,1.0
010a5011bcfd,32,9,little_mcp,0,0.8808353864162983,1.0
010a5011bcfd,32,10,little_pip,0,0.002301222620250921,1.0
010a5011bcfd,33,0,thumb_cmc,0,0.8395308782754503,1.0
010a5011bcfd,33,1,thumb_mcp,0,0.8519300361911541,1.0
010a5011bcfd,33,2,thumb_ip,0,0.4762646810211162,1.0
010a5011bcfd,33,3,index_mcp,0,0.829510614564942,1.0
010a5011bcfd,33,4,index_pip,0,0.8139842818799362,1.0
010a5011bcfd,33,5,middle_mcp,0,0.7803963896385843,1.0
010a5011bcfd,33,6,middle_pip,0,0.8326169231664335,1.0
010a5011bcfd,33,7,ring_mcp,0,0.17085030346462718,1.0
010a5011bcfd,33,8,ring_pip,0,0.7441910463424503,1.0
010a5011bcfd,33,9,little_mcp,0,0.896570485790709,1.0
010a5011bcfd,33,10,little_pip,0,0.0010906939713676682,1.0
010a5011bcfd,34,0,thumb_cmc,0,0.655412161298307,1.0
010a5011bcfd,34,1,thumb_mcp,0,0.522366722881761,1.0
010a5011bcfd,34,2,thumb_ip,0,0.5167312793213747,1.0
010a5011bcfd,34,3,index_mcp,0,0.7056940635214283,1.0
010a5011bcfd,34,4,index_pip,0,0.8013141005697959,1.0
010a5011bcfd,34,5,middle_mcp,0,0.5483397586620888,1.0
010a5011bcfd,34,6,middle_pip,0,0.8351789126349777,1.0
010a5011bcfd,34,7,ring_mcp,0,0.5317060850631753,1.0
010a5011bcfd,34,8,ring_pip,0,0.774568192768836,1.0
010a5011bcfd,34,9,little_mcp,0,0.7676264205771625,1.0
010a5011bcfd,34,10,little_pip,0,0.004802077074954339,1.0
010a5011bcfd,35,0,thumb_cmc,0,0.7347390410435718,1.0
010a5011bcfd,35,1,thumb_mcp,0,0.7710378229592739,1.0
010a5011bcfd,35,2,thumb_ip,0,0.7589049411691299,1.0
010a5011bcfd,35,3,index_mcp,0,0.9531320437637821,1.0
010a5011bcfd,35,4,index_pip,0,0.9153575100213458,1.0
010a5011bcfd,35,5,middle_mcp,0,0.741250367447855,1.0
010a5011bcfd,35,6,middle_pip,0,0.8685238258232683,1.0
010a5011bcfd,35,7,ring_mcp,0,0.6338178142844237,1.0
010a5011bcfd,35,8,ring_pip,0,0.8582963289895316,1.0
010a5011bcfd,35,9,little_mcp,0,0.9591942907209783,1.0
010a5011bcfd,35,10,little_pip,0,0.009003590476319955,1.0
010a5011bcfd,36,0,thumb_cmc,0,0.8080345408945734,1.0
010a5011bcfd,36,1,thumb_mcp,0,0.8016635647298712,1.0
010a5011bcfd,36,2,thumb_ip,0,0.33011324654333407,1.0
010a5011bcfd,36,3,index_mcp,0,0.9546533749585115,1.0
010a5011bcfd,36,4,index_pip,0,0.7547964475439786,1.0
010a5011bcfd,36,5,middle_mcp,0,0.7819857301022268,1.0
010a5011bcfd,36,6,middle_pip,0,0.7999070774321404,1.0
010a5011bcfd,36,7,ring_mcp,0,0.5978028159852883,1.0
010a5011bcfd,36,8,ring_pip,0,0.6586342322978824,1.0
010a5011bcfd,36,9,little_mcp,0,0.9542462105382219,1.0
010a5011bcfd,36,10,little_pip,0,0.010560714664368288,1.0
010a5011bcfd,37,0,thumb_cmc,0,0.8455945926401902,1.0
010a5011bcfd,37,1,thumb_mcp,0,0.6364032112940988,1.0
010a5011bcfd,37,2,thumb_ip,0,0.5467046497586745,1.0
010a5011bcfd,37,3,index_mcp,0,0.8342521252718433,1.0
010a5011bcfd,37,4,index_pip,0,0.9648313838320954,1.0
010a5011bcfd,37,5,middle_mcp,0,0.7300988976005314,1.0
010a5011bcfd,37,6,middle_pip,0,0.8449117862944437,1.0
010a5011bcfd,37,7,ring_mcp,0,0.63497223807165,1.0
010a5011bcfd,37,8,ring_pip,0,0.7213095344949995,1.0
010a5011bcfd,37,9,little_mcp,0,0.9188999060772575,1.0
010a5011bcfd,37,10,little_pip,0,0.016315638368961393,1.0
010a5011bcfd,38,0,thumb_cmc,0,0.8005437972413854,1.0
010a5011bcfd,38,1,thumb_mcp,0,0.6249347039881988,1.0
010a5011bcfd,38,2,thumb_ip,0,0.5060444326634767,1.0
010a5011bcfd,38,3,index_mcp,0,0.7394141953139354,1.0
010a5011bcfd,38,4,index_pip,0,0.7918258842789642,1.0
010a5011bcfd,38,5,middle_mcp,0,0.8125225120104256,1.0
010a5011bcfd,38,6,middle_pip,0,0.8557018051167434,1.0
010a5011bcfd,38,7,ring_mcp,0,0.8239640216950107,1.0
010a5011bcfd,38,8,ring_pip,0,0.711341004157877,1.0
010a5011bcfd,38,9,little_mcp,0,0.718194312686605,1.0
010a5011bcfd,38,10,little_pip,0,0.011059029064857718,1.0
05c116dc4ea7,0,0,thumb_cmc,0,1.0,1.0
05c116dc4ea7,0,1,thumb_mcp,0,1.0,1.0
05c116dc4ea7,0,2,thumb_ip,0,1.0,1.0
05c116dc4ea7,0,3,index_mcp,0,1.0,1.0
05c116dc4ea7,0,4,index_pip,0,1.0,1.0
05c116dc4ea7,0,5,middle_mcp,0,1.0,1.0
05c116dc4ea7,0,6,middle_pip,0,1.0,1.0
05c116dc4ea7,0,7,ring_mcp,0,1.0,1.0
05c116dc4ea7,0,8,ring_pip,0,1.0,1.0
05c116dc4ea7,0,9,little_mcp,0,1.0,1.0
05c116dc4ea7,0,10,little_pip,0,1.0,1.0
05c116dc4ea7,1,0,thumb_cmc,0,0.6585407641552399,1.0
05c116dc4ea7,1,1,thumb_mcp,0,0.7242901059081055,1.0
05c116dc4ea7,1,2,thumb_ip,0,0.890752184595006,1.0
05c116dc4ea7,1,3,index_mcp,0,0.8413484070116654,1.0
05c116dc4ea7,1,4,index_pip,0,0.7857867609973201,1.0
05c116dc4ea7,1,5,middle_mcp,0,0.8514696656124388,1.0
