repeat,shot,num_train,num_test,classifier,feature_set,accuracy,macro_f1,kappa
2,10,60,115,svm,optimized_action,0.9304347826086956,0.93095685537546,0.9164396003633061
2,10,60,115,knn,optimized_action,0.8695652173913043,0.8709647759145608,0.8433527061387578
2,10,60,115,rf,optimized_action,0.9565217391304348,0.957568036515405,0.9478126701760755
2,10,60,115,mlp,optimized_action,0.9043478260869565,0.9029957593029088,0.8851461775921554
2,10,60,115,svm,optimized_full,0.782608695652174,0.791893392754225,0.7390159767610748
2,10,60,115,knn,optimized_full,0.6869565217391305,0.6739230300323927,0.6246600181323663
2,10,60,115,rf,optimized_full,0.7565217391304347,0.7571358579314516,0.7079629965536006
2,10,60,115,mlp,optimized_full,0.8260869565217391,0.8281599503301534,0.7912696251928487
3,1,6,115,svm,raw,0.25217391304347825,0.23197956073669104,0.104653268151367
3,1,6,115,knn,raw,0.25217391304347825,0.23197956073669104,0.104653268151367
3,1,6,115,rf,raw,0.24347826086956523,0.22920974644625203,0.0950615050651229
3,1,6,115,mlp,raw,0.24347826086956523,0.21012749164172762,0.0933393747168102
3,1,6,115,svm,raw_pca17,0.3652173913043478,0.32869774776114963,0.23730353411465432
3,1,6,115,knn,raw_pca17,0.3652173913043478,0.32869774776114963,0.23730353411465432
3,1,6,115,rf,raw_pca17,0.3652173913043478,0.35896510105072843,0.23965220541617605
3,1,6,115,mlp,raw_pca17,0.28695652173913044,0.26360335481757774,0.14443839593540186
3,1,6,115,svm,corrected,0.28695652173913044,0.297118752894615,0.14868646745508718
3,1,6,115,knn,corrected,0.28695652173913044,0.297118752894615,0.14868646745508718
3,1,6,115,rf,corrected,0.34782608695652173,0.3394209696291997,0.22065600433721877
3,1,6,115,mlp,corrected,0.21739130434782608,0.23405771386066954,0.064533622559653
3,1,6,115,svm,optimized_action,0.3739130434782609,0.35980346096625165,0.25290986195073517
3,1,6,115,knn,optimized_action,0.3739130434782609,0.35980346096625165,0.25290986195073517
3,1,6,115,rf,optimized_action,0.3652173913043478,0.36295768509282245,0.24219173135945116
3,1,6,115,mlp,optimized_action,0.3391304347826087,0.34165033182397564,0.20919290626131015
3,1,6,115,svm,optimized_full,0.26956521739130435,0.2525696661098762,0.12839483894252457
3,1,6,115,knn,optimized_full,0.24347826086956523,0.23597237608126898,0.09628759822960886
3,1,6,115,rf,optimized_full,0.24347826086956523,0.22734076971365105,0.09489777456124471
3,1,6,115,mlp,optimized_full,0.2608695652173913,0.25291254494629395,0.11658382286488922
3,3,18,115,svm,raw,0.40869565217391307,0.3716271793256685,0.2853226101261195
3,3,18,115,knn,raw,0.3739130434782609,0.3509329459789035,0.24445661100465366
3,3,18,115,rf,raw,0.3130434782608696,0.3101803394751433,0.17544018878199297
3,3,18,115,mlp,raw,0.3826086956521739,0.3494366744366744,0.2558330295297121
3,3,18,115,svm,raw_pca17,0.5391304347826087,0.5135786170036497,0.4451524806554392
3,3,18,115,knn,raw_pca17,0.5130434782608696,0.49440702087286525,0.4139060793593011
3,3,18,115,rf,raw_pca17,0.5565217391304348,0.557469654528478,0.46540880503144655
