repeat,index,actuator_name,semantic_role,finger_group,type,included_in_flex11,constant_on_analysis_partition,oa_discriminative_f_raw,oa_discriminative_scaled,oa_within_class_variability_raw,oa_within_class_penalty_scaled,oa_instability_raw,oa_instability_penalty_scaled,oa_redundancy_max_abs_correlation,refinement_sensitivity_penalty,utility_score,utility_rank
8,8,right_m-mcp_actuator,middle MCP flexion,middle,flexion,yes,no,28.110932331324655,0.35554778195504644,0.30464670457682536,0.7858754935608125,0.577029896083243,0.5111453943495712,0.8632832533342906,0.32811511570091384,-0.12185992566035159,12
8,9,right_m-pip_actuator,middle PIP flexion,middle,flexion,yes,no,457.7170481885685,0.8609126067916828,0.09797288884348256,0.13250877099424527,0.3937812238501634,0.06180325347824113,0.9394630445496397,0.06238382160570019,0.6651477334241722,3
8,10,right_i-abd_actuator,index abduction,index,abduction,no,no,28.18798776987322,0.3560322787500129,0.23005685636477327,0.5500714344441751,0.7563465242479055,0.9508458113373272,0.3737938239363086,0.4096150991142449,-0.0891660805860793,11
8,11,right_i-mcp_actuator,index MCP flexion,index,flexion,yes,no,84.438486707703,0.5528834909535387,0.24611216633941893,0.6008277686256618,0.48814620907859463,0.29319464076153956,0.764873473471297,0.18857463427472765,0.20102040448291167,6
8,12,right_i-pip_actuator,index PIP flexion,index,flexion,yes,no,536.6159529093,0.890001327150568,0.08187707899325226,0.08162440283379907,0.4218300637101937,0.1305815185432797,0.764873473471297,0.04487919886037389,0.7220160218837117,2
8,13,right_t-cmc_actuator,thumb opposition / CMC,thumb,opposition,yes,no,21.4459050457116,0.3078936503084318,0.2951891132713241,0.7559768079787834,0.6612151688496393,0.7175752158250295,0.715720822646236,0.4094823818241543,-0.1933960755218285,13
8,14,right_t-abd_actuator,thumb abduction,thumb,abduction,no,no,17.33094363537868,0.2707759757218073,0.3131262693996794,0.8126823024322718,0.6301368945534167,0.6413685064575049,0.715720822646236,0.5137473535364359,-0.24508852760516242,15
8,15,right_t-mcp_actuator,thumb MCP flexion,thumb,flexion,yes,no,136.75758510130643,0.6404366996687233,0.19097851452920145,0.4265314105768731,0.502796280863295,0.329117927623247,0.6243034202460193,0.16962038416400768,0.3488916908383516,4
8,16,right_t-pip_actuator,thumb IP flexion,thumb,flexion,yes,no,101.26681925960885,0.5858353595773863,0.20618781335321135,0.47461321373088394,0.6752804372159436,0.7520645123783285,0.6243034202460193,0.18679876286978103,0.19510382620162955,7
9,0,right_wrist_actuator,wrist,wrist,wrist,no,no,1.214121241057181,0.0,0.2474488589931496,0.6191536960748831,0.48019972838858266,0.3030925499837995,0.41601655381322517,0.7555781191678377,-0.39114613496264006,17
9,1,right_p-abd_actuator,little abduction,little,abduction,no,no,37.029062838576785,0.4602362289353414,0.2315846905593929,0.5688891032782577,0.6408519820873568,0.6804443200672626,0.686956007820832,0.2040041414819942,0.04828106670690051,9
9,2,right_p-mcp_actuator,little MCP flexion,little,flexion,yes,no,16.37212418565402,0.33342481341398045,0.2888882241408755,0.7504516474045554,0.6106145024771221,0.6094203151679666,0.5420171434044451,0.1543075029276382,-0.08052085842056422,13
9,3,right_p-pip_actuator,little PIP flexion,little,flexion,yes,no,131.55418600924654,0.6623360151115532,0.23471683696153722,0.5788131068048591,0.45499113443852923,0.24388075973898868,0.5482501274293237,0.07712437139190655,0.3750504116393562,5
9,4,right_r-abd_actuator,ring abduction,ring,abduction,no,no,45.55143621871378,0.49296463748667757,0.21744449340029257,0.5240868020902674,0.7768983564082816,1.0,0.686956007820832,0.11710037294782853,0.04133447984881164,10
9,5,right_r-mcp_actuator,ring MCP flexion,ring,flexion,yes,no,44.01939211063915,0.48754820954944883,0.24866210694936466,0.6229977938437093,0.5793209268100057,0.5359156745647374,0.8649476855414496,0.1202064095651858,0.07684251190957866,8
9,6,right_r-pip_actuator,ring PIP flexion,ring,flexion,yes,no,1066.6271172202705,1.0,0.0520357864023297,0.0,0.35116230205443333,0.0,0.9412584854877009,0.0,0.8588112271768449,1
9,7,right_m-abd_actuator,middle abduction,middle,abduction,no,no,15.519694501512538,0.32528126636949994,0.36764897555009474,1.0,0.5575461851184396,0.48476956779533487,0.37408499169173953,1.0,-0.22778539594332795,16
9,8,right_m-mcp_actuator,middle MCP flexion,middle,flexion,yes,no,27.667297420049085,0.41449679895310254,0.3146496663128389,0.8320751126390906,0.5560523230207248,0.4812606751788004,0.8649476855414496,0.1693075080588367,-0.04491239328247312,12
9,9,right_m-pip_actuator,middle PIP flexion,middle,flexion,yes,no,522.9531359058501,0.8847923913193623,0.08717245071085901,0.11132825089916913,0.3924507520013465,0.09698133274048827,0.941258485487701,0.0262646458913516,0.6924355923396144,3
9,10,right_i-abd_actuator,index abduction,index,abduction,no,no,28.109652446348736,0.416975266049341,0.22246299285139884,0.5399875933869096,0.7515202396407406,0.940390022155727,0.35411758234473956,0.24007622222356642,0.0047712925862222755,11
9,11,right_i-mcp_actuator,index MCP flexion,index,flexion,yes,no,77.45615360289825,0.5774504717891006,0.2541557858480075,0.6404041605214682,0.4914743509884296,0.32957520862768336,0.7675310648087014,0.08361064909894905,0.22376313284704924,6
9,12,right_i-pip_actuator,index PIP flexion,index,flexion,yes,no,543.7790045141984,0.8911012027967966,0.083243616590435,0.09887999380626104,0.4206689125130776,0.1632622131666448,0.7675310648087014,0.021156377186069338,0.7154256454126868,2
9,13,right_t-cmc_actuator,thumb opposition / CMC,thumb,opposition,yes,no,21.747248946677505,0.37705747638179354,0.3010652366300685,0.7890337247951549,0.65368472911367,0.7105868153881953,0.7277979263498482,0.23783675484306566,-0.10716352007357133,14
9,14,right_t-abd_actuator,thumb abduction,thumb,abduction,no,no,17.332364420379136,0.3421328478670883,0.3301676510386062,0.8812428447217382,0.6097082822498578,0.6072917187806118,0.7277979263498482,0.3192782192326609,-0.15669762890684497,15
9,15,right_t-mcp_actuator,thumb MCP flexion,thumb,flexion,yes,no,150.0282289754036,0.6834541942461144,0.17561434773159448,0.39155068792580555,0.48283688851338674,0.30928690467336545,0.6170112528113446,0.0794015388715585,0.4192472225775544,4
9,16,right_t-pip_actuator,thumb IP flexion,thumb,flexion,yes,no,87.8019577837749,0.5974993549156781,0.2130232963587243,0.5100785248902346,0.6941815230174517,0.8057086484808725,0.6170112528113446,0.0936669331458138,0.20223626610337112,7
10,0,right_wrist_actuator,wrist,wrist,wrist,no,no,2.093557596692698,0.0,0.25806217246103463,0.6027329045192245,0.46123517532828484,0.24036859265753946,0.45751803950632725,0.7966265391659265,-0.38687863146215207,17
10,1,right_p-abd_actuator,little abduction,little,abduction,no,no,35.654057713136666,0.43103533327976895,0.23671855592603097,0.5385744494686711,0.6446171820179779,0.6953731451349677,0.6791706942472476,0.2952650856655581,0.01115172489868678,9
10,2,right_p-mcp_actuator,little MCP flexion,little,flexion,yes,no,18.393618877690532,0.32004583840802997,0.2330969634506439,0.5276880199049427,0.6266116595475196,0.650698125804112,0.5523264358881572,0.24115462516147404,-0.06103795088647281,12
10,3,right_p-pip_actuator,little PIP flexion,little,flexion,yes,no,118.10450661365748,0.6365060933982074,0.2544944096379485,0.5920082857396185,0.480700785254865,0.2886663580338935,0.5442597724269657,0.12837585863551648,0.32987540569715174,5
10,4,right_r-abd_actuator,ring abduction,ring,abduction,no,no,41.70997663241666,0.4576953364158415,0.24405765555781475,0.5606356260769141,0.7673919622538102,1.0,0.6791706942472476,0.19286935585766735,-0.013269577619124295,10
10,5,right_r-mcp_actuator,ring MCP flexion,ring,flexion,yes,no,45.48395154000409,0.47245858522203393,0.22239802137944686,0.4955272287457863,0.5963430208753757,0.5755960553134968,0.8573547847823182,0.18888061070862358,0.07652225764924674,8
10,6,right_r-pip_actuator,ring PIP flexion,ring,flexion,yes,no,956.9733561729697,1.0,0.05755079828672249,0.0,0.3643586174417488,0.0,0.9356521309360866,0.0,0.859652180359587,1
10,7,right_m-abd_actuator,middle abduction,middle,abduction,no,no,12.48627315621164,0.2567084072298551,0.3902211613462139,1.0,0.548972210642462,0.458060345569671,0.3711290614395038,1.0,-0.2905730211000047,16
10,8,right_m-mcp_actuator,middle MCP flexion,middle,flexion,yes,no,23.512692885915833,0.3608874468634789,0.3211644101939987,0.7924168822340638,0.5568561931729934,0.47762195909871474,0.8573547847823183,0.2627981915889943,-0.10076411197047688,13
10,9,right_m-pip_actuator,middle PIP flexion,middle,flexion,yes,no,433.81277104850625,0.8622779731570588,0.10289323136153634,0.13629838455644236,0.3934165774566514,0.07209815363652503,0.9356521309360866,0.04845492940484211,0.6661676872395039,3
10,10,right_i-abd_actuator,index abduction,index,abduction,no,no,29.684123736367923,0.4000391142601288,0.2288911802886191,0.5150455256251842,0.7602802845243488,0.9823546170037676,0.3711290614395038,0.3138784794131832,-0.027944321674823865,11
10,11,right_i-mcp_actuator,index MCP flexion,index,flexion,yes,no,79.08240975297338,0.5672976177683687,0.24638149345507662,0.5676210331203612,0.4733823261406852,0.270507912316226,0.7598672977130851,0.1389879934997886,0.23646248334310224,6
10,12,right_i-pip_actuator,index PIP flexion,index,flexion,yes,no,552.4911111961648,0.9043545560123971,0.07982472754012981,0.06695495519516441,0.41043126080985454,0.11431471852431932,0.7598672977130853,0.029792967213034212,0.7463038337698242,2
10,13,right_t-cmc_actuator,thumb opposition / CMC,thumb,opposition,yes,no,20.62794782827533,0.33905766042224117,0.3111051514084535,0.7621789653573317,0.6303683912620361,0.6600192694833487,0.7075217418821861,0.3409964222651128,-0.1407686594358563,14
10,14,right_t-abd_actuator,thumb abduction,thumb,abduction,no,no,16.55757279895196,0.3027049328563508,0.3343741757917369,0.8321251552411663,0.620015742679376,0.6343324405499071,0.7075217418821862,0.4349305589070704,-0.20356068918231068,15
10,15,right_t-mcp_actuator,thumb MCP flexion,thumb,flexion,yes,no,147.08068937845994,0.6744724567602299,0.17860365436954295,0.36388229768809494,0.4872047141621852,0.30480380420563163,0.6267830172214593,0.12482603581438119,0.4097997635417038,4
10,16,right_t-pip_actuator,thumb IP flexion,thumb,flexion,yes,no,84.60135490145906,0.5789173380579733,0.22694489301343004,0.5091950276809445,0.6712587014111753,0.7614756642841478,0.6267830172214593,0.14943446348721814,0.18289082617460597,7
11,0,right_wrist_actuator,wrist,wrist,wrist,no,no,2.167532561350269,0.0,0.24400405329937483,0.5860988670997134,0.46663289114864787,0.2832094535560396,0.3941181105745766,0.722837380977253,-0.3707099312189107,17
11,1,right_p-abd_actuator,little abduction,little,abduction,no,no,34.06069806235875,0.4210854220193426,0.2511721956409753,0.6086057442821885,0.6373344443414474,0.6818444438251999,0.6995950013919428,0.2772136756648763,-0.013956204374767384,10
11,2,right_p-mcp_actuator,little MCP flexion,little,flexion,yes,no,17.089193736338228,0.3051764290963753,0.29880724646052736,0.758172561915617,0.6073479796531173,0.6118178164415704,0.5556629107218528,0.23494204706953928,-0.1253210183395518,13
11,3,right_p-pip_actuator,little PIP flexion,little,flexion,yes,no,135.4363153981386,0.6590766121920394,0.24613945751819066,0.5928037117020454,0.4424094273007102,0.2266410152806033,0.5685306908142352,0.11369723403666655,0.3632132924827721,5
11,4,right_r-abd_actuator,ring abduction,ring,abduction,no,no,44.7795198710014,0.46780801089114077,0.23183575727806002,0.5478922675345346,0.7735734823628895,1.0,0.6995950013919426,0.17787137031228942,-0.0007850117481276973,9
11,5,right_r-mcp_actuator,ring MCP flexion,ring,flexion,yes,no,48.67966758742044,0.48212816814309367,0.2428739630689539,0.5825505555834105,0.5946419508467056,0.582145750928008,0.8536461343029975,0.17394828492063352,0.06592221617809475,8
11,6,right_r-pip_actuator,ring PIP flexion,ring,flexion,yes,no,954.5737935294477,1.0,0.05733932537822132,0.0,0.3453583046697799,0.0,0.9386733776420841,0.0,0.8591989933536874,1
11,7,right_m-abd_actuator,middle abduction,middle,abduction,no,no,14.814778823502001,0.2816414130680746,0.37582608315828053,1.0,0.5583060960130186,0.4972915544246606,0.3557086476801764,1.0,-0.271173194968884,16
11,8,right_m-mcp_actuator,middle MCP flexion,middle,flexion,yes,no,30.053546282827924,0.3998277336731696,0.3070667045042312,0.7841060044903555,0.5759565929219284,0.538510310387485,0.8536461343029976,0.23511831899559754,-0.06721549752170554,12
11,9,right_m-pip_actuator,middle PIP flexion,middle,flexion,yes,no,443.260236255838,0.865851582973268,0.10053950965371761,0.13564201091628902,0.3921940677555277,0.10937436486502522,0.9386733776420841,0.04470278588609591,0.6625597827419637,3
11,10,right_i-abd_actuator,index abduction,index,abduction,no,no,28.001012823063977,0.3878505119533235,0.23015618608947952,0.5426186693470069,0.7360165936049492,0.9122943540668792,0.3609552707761522,0.30895450061991836,-0.030749491906214697,11
11,11,right_i-mcp_actuator,index MCP flexion,index,flexion,yes,no,81.07763675258347,0.5700662073556869,0.25336247813338586,0.6154828983204832,0.4787420506054197,0.31148766527662025,0.7576502798274278,0.13084004708447886,0.22062440068345607,6
11,12,right_i-pip_actuator,index PIP flexion,index,flexion,yes,no,515.0636810701939,0.8920926479196809,0.08648327034948743,0.09150755646610699,0.3979270410325356,0.12276243136909624,0.7576502798274278,0.0323761750212742,0.7261593043020296,2
11,13,right_t-cmc_actuator,thumb opposition / CMC,thumb,opposition,yes,no,22.199175180648968,0.3487543497083517,0.29630880261645015,0.7503278280827504,0.6503975023380295,0.7123502705148463,0.689719914720169,0.30747175356734036,-0.1308764116584316,14
11,14,right_t-abd_actuator,thumb abduction,thumb,abduction,no,no,17.55974557545435,0.30967435782323777,0.32599152926745895,0.8435270771124608,0.6114421204196636,0.6213787591167049,0.689719914720169,0.399995162149655,-0.18894042480869203,15
11,15,right_t-mcp_actuator,thumb MCP flexion,thumb,flexion,yes,no,141.56307561694126,0.6667703979896318,0.18176165715188508,0.3906672058861155,0.49212516335930334,0.342740907690823,0.6182302487538571,0.12227562827446108,0.38947953342569064,4
11,16,right_t-pip_actuator,thumb IP flexion,thumb,flexion,yes,no,90.71337619923884,0.589508433222235,0.2149998583244356,0.49503010437593015,0.6692356610234309,0.7563425427805954,0.618230248753857,0.13820202266075593,0.20101755785994138,7
12,0,right_wrist_actuator,wrist,wrist,wrist,no,no,2.25510782430578,0.0,0.22641528416942824,0.5388746628094846,0.4640649282325745,0.22615711859000784,0.43150878378505375,0.7366630337958066,-0.35517586205750173,17
12,1,right_p-abd_actuator,little abduction,little,abduction,no,no,37.60911836726599,0.42760725885529854,0.24091598471253273,0.583874452797607,0.6499739430488871,0.6600298850317382,0.6735822651365782,0.30601005561532346,0.0026938205367639245,9
12,2,right_p-mcp_actuator,little MCP flexion,little,flexion,yes,no,13.898855807896338,0.262978849174051,0.2680964698530442,0.6682232137048809,0.6397294418152979,0.6361213613088581,0.5843131805870542,0.2805800088165523,-0.1610352049244818,14
12,3,right_p-pip_actuator,little PIP flexion,little,flexion,yes,no,122.51762834108104,0.6286625058967873,0.25077540891808375,0.6144710448267132,0.4769445550605236,0.25621547443736004,0.5450530608196832,0.13936045785584533,0.3211396220013077,5
12,4,right_r-abd_actuator,ring abduction,ring,abduction,no,no,44.35468403758555,0.45544718086816194,0.2321770718816926,0.5567551256352158,0.7956468546240514,1.0,0.6735822651365783,0.20299443892097338,-0.015228106149274785,10
12,5,right_r-mcp_actuator,ring MCP flexion,ring,flexion,yes,no,53.303655172283975,0.4865812302863619,0.2180679129348981,0.5129704003643593,0.613484658897151,0.5748715258417083,0.8535746455553692,0.19366972864121537,0.08627766889744276,8
12,6,right_r-pip_actuator,ring PIP flexion,ring,flexion,yes,no,1057.0521675597606,1.0,0.05276869342468826,0.0,0.36715945187465476,0.0,0.9389833768001958,0.0,0.8591524934799706,1
12,7,right_m-abd_actuator,middle abduction,middle,abduction,no,no,15.282979532659843,0.27833786801599114,0.3750079871398792,1.0,0.5597800634722101,0.449536229913883,0.34610248952079153,1.0,-0.2634847513949042,16
12,8,right_m-mcp_actuator,middle MCP flexion,middle,flexion,yes,no,31.74927984076189,0.39914794773002354,0.30076947248905017,0.769616815519574,0.5749744901453976,0.4849968445683447,0.8535746455553692,0.26171209164989745,-0.0575486356443289,11
12,9,right_m-pip_actuator,middle PIP flexion,middle,flexion,yes,no,492.4262944083641,0.8681160506770982,0.09225626190363241,0.12254113402397467,0.39333945913957996,0.061098662637316156,0.938983376800196,0.04867435384767259,0.677112375046461,3
12,10,right_i-abd_actuator,index abduction,index,abduction,no,no,27.704043344468523,0.376353359367531,0.2298118792134641,0.5494152613965642,0.7609906197449253,0.9191195945160727,0.43237828358034597,0.3514291975151179,-0.06239549704914418,12
12,11,right_i-mcp_actuator,index MCP flexion,index,flexion,yes,no,89.12002670915061,0.574159794983217,0.23866291180347088,0.5768825279982273,0.483628115619355,0.2718135072288639,0.7629264955379637,0.14557054287576168,0.23930190577582863,6
12,12,right_i-pip_actuator,index PIP flexion,index,flexion,yes,no,580.3858288823616,0.8964774384493055,0.07937792216297533,0.08257599013298936,0.416955317613689,0.11621313816816599,0.7629264955379638,0.03539115651994804,0.7328431654737383,2
12,13,right_t-cmc_actuator,thumb opposition / CMC,thumb,opposition,yes,no,20.757925769752813,0.3284519346260389,0.29651952018943767,0.7564280071324478,0.6576210556335012,0.6778766467697641,0.6873392541991022,0.35582579949373,-0.15270515456495073,13
12,14,right_t-abd_actuator,thumb abduction,thumb,abduction,no,no,18.487288699775473,0.3093965275898531,0.3162057667000048,0.8175200182388483,0.6287369690239906,0.6104672283733881,0.6873392541991022,0.4393671097657346,-0.18608287723926215,15
12,15,right_t-mcp_actuator,thumb MCP flexion,thumb,flexion,yes,no,146.87658328496926,0.6597820431459922,0.16988298195862286,0.36343888165744703,0.4998513811827545,0.3096752167197443,0.6027451150395567,0.1358413542040398,0.39619930900114214,4
12,16,right_t-pip_actuator,thumb IP flexion,thumb,flexion,yes,no,90.09746381007233,0.5760248758644957,0.21513022820317695,0.5038539307437498,0.6836372519144284,0.7385930088238032,0.6027451150395569,0.1589299020457081,0.18809153885100782,7
13,0,right_wrist_actuator,wrist,wrist,wrist,no,no,1.6463016642265806,0.0,0.24420988467508462,0.5845061012966754,0.4735903167407258,0.29758791694980513,0.3947581719212174,0.7352482128226796,-0.37514506642571444,17
13,1,right_p-abd_actuator,little abduction,little,abduction,no,no,39.58395939669917,0.45941264126814335,0.21956116019410266,0.5079706985250781,0.6362782448691046,0.6790285521160339,0.6778268511810613,0.23382094560777764,0.059867086695341167,9
13,2,right_p-mcp_actuator,little MCP flexion,little,flexion,yes,no,17.718199290601824,0.32919235560902066,0.2864946938534639,0.7158023435863884,0.6265348476925441,0.6561840322400949,0.5237432456848018,0.1878030057863403,-0.08772697445626675,13
13,3,right_p-pip_actuator,little PIP flexion,little,flexion,yes,no,159.92243360193896,0.6912130248507536,0.21192681478353545,0.4842657112205189,0.4727424987527877,0.29560010976862766,0.5805754742694935,0.08497329509549575,0.4111942596871499,4
13,4,right_r-abd_actuator,ring abduction,ring,abduction,no,no,44.3304964667593,0.4780245103363944,0.21681309496362045,0.4994378318682312,0.7731755102111992,1.0,0.6778268511810613,0.1457073358695937,0.029634924311738326,10
13,5,right_r-mcp_actuator,ring MCP flexion,ring,flexion,yes,no,49.10526430080638,0.49487609660014165,0.25973861434426193,0.6327235082736059,0.5918527611206885,0.5748678750854015,0.8631716401434415,0.1422531477145344,0.07090792633596353,8
13,6,right_r-pip_actuator,ring PIP flexion,ring,flexion,yes,no,1007.2687524827296,1.0,0.05596589135201907,0.0,0.34666634173343425,0.0,0.9433164212812067,0.0,0.858502536807819,1
13,7,right_m-abd_actuator,middle abduction,middle,abduction,no,no,16.721982739886403,0.31998959010554145,0.37802239838498725,1.0,0.5595641588567616,0.49916351829708966,0.37071921260393986,1.0,-0.23545099544446746,16
13,8,right_m-mcp_actuator,middle MCP flexion,middle,flexion,yes,no,34.98758042186148,0.4391867437570678,0.31118975626311424,0.7924816277193508,0.5699352383437121,0.523479711836294,0.8631716401434415,0.1857661498696638,-0.020970274041994516,12
13,9,right_m-pip_actuator,middle PIP flexion,middle,flexion,yes,no,483.1910010809409,0.8765721132986939,0.09561373634923344,0.12310834940886851,0.38207923892138534,0.08302962704023856,0.9433164212812069,0.03385748320252367,0.6826130148658693,3
13,10,right_i-abd_actuator,index abduction,index,abduction,no,no,31.040065815026956,0.41963599543958147,0.22114844232242192,0.5128992812230107,0.7452912487292762,0.9346221288010208,0.3308538379605611,0.2546522048966228,0.016660842945047036,11
13,11,right_i-mcp_actuator,index MCP flexion,index,flexion,yes,no,81.16495314447701,0.578102947185633,0.24992355557600796,0.6022473075016426,0.512347461567866,0.38845851878344595,0.7694943491856798,0.10458813051686522,0.21873704459815144,6
13,12,right_i-pip_actuator,index PIP flexion,index,flexion,yes,no,595.8087698403881,0.9117602965581624,0.07657224235014619,0.06398365053377944,0.4153353189383505,0.16100234714765846,0.7694943491856798,0.020945222184610496,0.7449979787896422,2
13,13,right_t-cmc_actuator,thumb opposition / CMC,thumb,opposition,yes,no,23.79347980763325,0.3764904570947793,0.29761103529865046,0.7503190858425809,0.6600361244284916,0.7347316443711903,0.7001596143984492,0.2709425491066783,-0.1037009677658731,14
13,14,right_t-abd_actuator,thumb abduction,thumb,abduction,no,no,20.066509566052932,0.34907990763576063,0.32378427412006877,0.8315881744958308,0.6256543490317589,0.6541196014473696,0.7001596143984492,0.3404172476753966,-0.14572758558874785,15
13,15,right_t-mcp_actuator,thumb MCP flexion,thumb,flexion,yes,no,142.67521357055088,0.6721367199544316,0.1947664946949682,0.4309821423007002,0.5194192648698199,0.40503917829703523,0.6417681217836295,0.099296566250078,0.3722236455147933,5
13,16,right_t-pip_actuator,thumb IP flexion,thumb,flexion,yes,no,92.52605380017341,0.5998958074055325,0.21867743555652194,0.5052266936120203,0.6868685454778705,0.7976433542065153,0.6417681217836295,0.11104114329690046,0.20113907339914489,7
14,0,right_wrist_actuator,wrist,wrist,wrist,no,no,2.5760437196280024,0.0,0.24414905570366016,0.5898947018455518,0.4711874998435649,0.2639715967634824,0.43199963389007906,0.8623391333746089,-0.39441880990378764,17
14,1,right_p-abd_actuator,little abduction,little,abduction,no,no,37.45299512255415,0.41972076739946035,0.23712187397785878,0.5679150509021359,0.6389917980805049,0.6793155299238645,0.6879266039172627,0.3244091978211415,-0.009971471571607111,9
14,2,right_p-mcp_actuator,little MCP flexion,little,flexion,yes,no,15.700239030020843,0.272341249676846,0.27413081482570006,0.6836717843069933,0.6051459657599843,0.595541387873925,0.5375839119375369,0.30376688864572665,-0.14388759406217685,13
14,3,right_p-pip_actuator,little PIP flexion,little,flexion,yes,no,126.357158599062,0.6313427970535201,0.23655784574487992,0.5661508808312825,0.47736914810916814,0.279272218565341,0.5375839119375369,0.15378818914865813,0.33024481796970206,5
14,4,right_r-abd_actuator,ring abduction,ring,abduction,no,no,43.1339014747382,0.4440700901043967,0.2366375917329386,0.566400310695211,0.7685524541063429,1.0,0.6879266039172627,0.24688915953737345,-0.037752352087601526,10
14,5,right_r-mcp_actuator,ring MCP flexion,ring,flexion,yes,no,41.22672127212141,0.43626387350265994,0.24054859220954686,0.578633155763065,0.599978026444929,0.5827498666554495,0.8539918898229896,0.23694495635629656,0.01141508430391084,8
14,6,right_r-pip_actuator,ring PIP flexion,ring,flexion,yes,no,1024.780103517616,1.0,0.05555200838804434,0.0,0.36453957504463386,0.0,0.9374477918731313,0.0,0.8593828312190304,1
14,7,right_m-abd_actuator,middle abduction,middle,abduction,no,no,14.557032100593771,0.2598106121945936,0.3752650804423768,1.0,0.5419565152240498,0.43913684284385696,0.32936776312567656,1.0,-0.27742192084302925,16
14,8,right_m-mcp_actuator,middle MCP flexion,middle,flexion,yes,no,23.770823471480462,0.3420084748690895,0.30878671853655953,0.7920686774592693,0.5585286717916733,0.4801557247322542,0.8539918898229897,0.3148026127543789,-0.12735901482878398,12
14,9,right_m-pip_actuator,middle PIP flexion,middle,flexion,yes,no,463.9829002120115,0.8601846942564476,0.09857839960594765,0.13457814202414392,0.38989540713076654,0.06275995989291179,0.9374477918731314,0.05806622731493153,0.6646610638936198,3
14,10,right_i-abd_actuator,index abduction,index,abduction,no,no,30.317148955896894,0.3834471311029111,0.2333381720164854,0.5560803707088582,0.7679117270132111,0.9984140924056187,0.3571321357696958,0.36988878524041185,-0.06430891820694334,11
14,11,right_i-mcp_actuator,index MCP flexion,index,flexion,yes,no,72.19280419838095,0.5334627764068061,0.2516039054865894,0.6132120148819807,0.47857450016439407,0.28225566814750597,0.7375182840461301,0.1778025262536047,0.18641051751184945,7
14,12,right_i-pip_actuator,index PIP flexion,index,flexion,yes,no,556.0294796620997,0.8921018312183062,0.07892158991388105,0.07309548332094867,0.4096753057135969,0.11171854415578913,0.7375182840461301,0.041350082834767495,0.7346539965247766,2
14,13,right_t-cmc_actuator,thumb opposition / CMC,thumb,opposition,yes,no,19.87947023045077,0.31180851747701727,0.3099963251852593,0.7958520906332363,0.6426638787806072,0.6884045488398713,0.7136385189432359,0.3887008979459817,-0.19018632748264874,14
14,14,right_t-abd_actuator,thumb abduction,thumb,abduction,no,no,15.593227047997821,0.27120527432183544,0.33051497111060035,0.8600304046242703,0.6320065082536688,0.6620257597485697,0.7136385189432359,0.48861692437874454,-0.25654579528224314,15
14,15,right_t-mcp_actuator,thumb MCP flexion,thumb,flexion,yes,no,162.56683965224946,0.6755605812015663,0.16306485766013395,0.33627917864371454,0.4960831959201354,0.325592642444969,0.6026944967633027,0.14366388943637656,0.4144185001216919,4
14,16,right_t-pip_actuator,thumb IP flexion,thumb,flexion,yes,no,94.89238789029939,0.5811976767409102,0.20509821850720292,0.46775131576022805,0.6898132081684718,0.8051070893563163,0.6026944967633027,0.17409257016861068,0.18672036988980295,6
15,0,right_wrist_actuator,wrist,wrist,wrist,no,no,2.5065333998554546,0.0,0.2447661363771588,0.571345711625987,0.46684120100575754,0.25327325833043546,0.4121200313486417,0.7628707803024792,-0.36973970132025197,17
15,1,right_p-abd_actuator,little abduction,little,abduction,no,no,35.63026688588775,0.41164212487711976,0.22623462365928523,0.5161552508990925,0.646544796755673,0.6675875301347104,0.6434343994665066,0.3349313045852288,0.0023309505176442313,9
15,2,right_p-mcp_actuator,little MCP flexion,little,flexion,yes,no,17.55032793962477,0.2922701579807257,0.2904464443347564,0.7073905818267144,0.6373240047534536,0.6463286025772744,0.5470598357127677,0.28052780504564856,-0.13798135410517026,14
15,3,right_p-pip_actuator,little PIP flexion,little,flexion,yes,no,157.6445293311705,0.6688108738992973,0.19641245943131416,0.42733902695276704,0.47968629913964345,0.2828881775944975,0.5723755589265077,0.12829392184654567,0.400298059526248,4
15,4,right_r-abd_actuator,ring abduction,ring,abduction,no,no,44.95653515274074,0.451437236982065,0.22243193577435424,0.5048301044005284,0.7907245177359885,1.0,0.6434343994665066,0.21441198637466066,-0.0034472469942422312,10
15,5,right_r-mcp_actuator,ring MCP flexion,ring,flexion,yes,no,51.79297712059375,0.47576860537182303,0.2471080787755349,0.5783204730461684,0.6053491499505518,0.5726092168942647,0.8540775176884758,0.20770065369413998,0.057399918024035615,8
15,6,right_r-pip_actuator,ring PIP flexion,ring,flexion,yes,no,1046.7004642989434,1.0,0.052923195009213754,0.0,0.3569871160111241,0.0,0.9427763454336607,0.0,0.8585835481849509,1
15,7,right_m-abd_actuator,middle abduction,middle,abduction,no,no,15.752570208145215,0.27438582599102046,0.3886970311722282,1.0,0.5546868671306474,0.45580517228470774,0.3578368233420374,1.0,-0.2704507319672267,16
15,8,right_m-mcp_actuator,middle MCP flexion,middle,flexion,yes,no,35.113841191593394,0.4091510120324001,0.29806540798585074,0.7300813421854084,0.5799224451328324,0.5139868690944122,0.8540775176884758,0.264220070448879,-0.04391133555343763,12
15,9,right_m-pip_actuator,middle PIP flexion,middle,flexion,yes,no,506.94473168826573,0.8729797753612143,0.09080608162922484,0.11282262803114702,0.39055735578624645,0.07739761349060968,0.9427763454336607,0.04890758990478031,0.6805420053545395,3
